starId,lambdaEff,filter,referenceId,magAverage,magError,stdError,amplitudeEff
925913,440,31,0,9.0135,0.0137,0.1547,0.0000
925913,550,32,0,8.9643,0.0158,0.1783,0.0000
925913,350,20,79,0.6194,0.0005,0.0054,0.0000
925913,410,21,79,0.6751,0.0005,0.0052,0.0000
925913,465,22,79,0.6223,0.0004,0.0042,0.0000
925913,550,23,79,0.6878,0.0004,0.0045,0.0000
934473,510,30,0,6.7093,0.0008,0.0082,-0.1387
934473,440,31,0,6.7350,0.0046,0.0725,-0.0813
934473,350,50,24,1.5564,0.0013,0.0061,-0.1087
934473,360,51,24,1.6968,0.0013,0.0050,-0.0622
934473,410,52,24,1.8763,0.0011,0.0040,-0.0266
934473,465,53,24,1.8020,0.0009,0.0055,-0.1303
934473,510,54,24,1.8055,0.0029,0.0123,-0.1387
934473,550,55,24,1.7887,0.0011,0.0058,-0.1697
934473,635,56,24,1.7532,0.0009,0.0049,-0.1852
934473,635,57,24,1.7450,0.0005,0.0024,-0.1852
934473,740,58,24,1.7611,0.0011,0.0061,-0.1817
934473,740,59,24,1.7627,0.0007,0.0032,-0.1817
934473,360,1,34,-0.2098,0.0013,0.0061,-0.0622
934473,440,2,34,-0.0334,0.0018,0.0080,-0.0813
934473,550,3,34,0.3544,0.0010,0.0062,-0.1697
934473,350,20,35,-0.2006,0.0029,0.0135,-0.1087
934473,410,21,35,-0.0255,0.0070,0.0267,-0.0266
934473,465,22,35,0.0581,0.0016,0.0102,-0.1303
934473,550,23,35,0.3428,0.0013,0.0069,-0.1697
3021861,510,30,2,5.1435,0.0006,0.0060,0.0200
3021861,440,31,2,5.1133,0.0014,0.0190,0.0350
3021861,550,32,2,5.1485,0.0018,0.0220,0.0200
3021861,350,20,92,6.2150,0.0025,0.0130,0.0300
3021861,410,21,92,5.2782,0.0023,0.0110,0.0330
3021861,465,22,92,5.1110,0.0018,0.0080,0.0330
3021861,550,23,92,5.1641,0.0021,0.0090,0.0200
3021861,350,20,92,6.1676,0.0038,0.0130,0.0300
3021861,410,21,92,5.2593,0.0019,0.0060,0.0330
3021861,465,22,92,5.1165,0.0032,0.0100,0.0330
3021861,550,23,92,5.1748,0.0029,0.0090,0.0200
3021861,350,20,93,6.1906,0.0053,0.0190,0.0300
3021861,410,21,93,5.2671,0.0034,0.0110,0.0330
3021861,465,22,93,5.1031,0.0043,0.0140,0.0330
3021861,550,23,93,5.1571,0.0033,0.0100,0.0200
3021861,350,20,93,6.1502,0.0012,0.0100,0.0300
3021861,410,21,93,5.2687,0.0008,0.0060,0.0330
3021861,465,22,93,5.1079,0.0007,0.0050,0.0330
3021861,550,23,93,5.1532,0.0009,0.0070,0.0200
3021861,350,20,94,6.2197,0.0032,0.0110,0.0300
3021861,410,21,94,5.2875,0.0042,0.0130,0.0330
3021861,465,22,94,5.1083,0.0037,0.0110,0.0330
3021861,550,23,94,5.1637,0.0028,0.0080,0.0200
3021861,350,20,94,6.1884,0.0012,0.0080,0.0300
3021861,410,21,94,5.2792,0.0009,0.0060,0.0330
3021861,465,22,94,5.1094,0.0008,0.0050,0.0330
3021861,550,23,94,5.1633,0.0008,0.0050,0.0200
3021861,350,20,94,6.2318,0.0048,0.0170,0.0300
3021861,410,21,94,5.2873,0.0037,0.0120,0.0330
3021861,465,22,94,5.1122,0.0030,0.0100,0.0330
3021861,550,23,94,5.1597,0.0008,0.0020,0.0200
394588,510,30,0,6.5652,0.0005,0.0073,-0.0302
394588,440,31,0,6.8296,0.0028,0.0401,-0.0543
394588,550,32,0,6.5028,0.0023,0.0401,-0.0299
394588,350,20,36,8.1588,0.0011,0.0044,-0.0208
394588,410,21,36,7.0072,0.0026,0.0101,-0.0411
394588,465,22,36,6.5899,0.0010,0.0041,-0.0375
394588,550,23,36,6.4519,0.0008,0.0033,-0.0299
394588,350,20,37,-0.8238,0.0007,0.0075,-0.0208
394588,410,21,37,-0.7752,0.0007,0.0079,-0.0411
394588,465,22,37,-0.5801,0.0010,0.0149,-0.0375
394588,550,23,37,-0.8570,0.0004,0.0043,-0.0299
394588,350,20,87,0.5450,0.0006,0.0061,-0.0208
394588,410,21,87,0.7166,0.0013,0.0128,-0.0411
394588,465,22,87,0.4414,0.0005,0.0050,-0.0375
394588,550,23,87,0.3354,0.0004,0.0044,-0.0299
2976986,510,30,0,6.5252,0.0006,0.0064,-0.0424
2976986,440,31,0,6.5280,0.0032,0.0401,-0.0175
2976986,550,32,0,6.5864,0.0058,0.0641,-0.0531
2976986,350,20,38,0.8004,0.0007,0.0044,-0.0722
2976986,410,21,38,0.6030,0.0008,0.0043,-0.0161
2976986,465,22,38,0.5289,0.0006,0.0034,-0.0353
2976986,550,23,38,0.5109,0.0005,0.0026,-0.0531
2976986,350,20,39,-0.1918,0.0017,0.0087,-0.0722
2976986,410,21,39,-0.5640,0.0011,0.0054,-0.0161
2976986,465,22,39,-0.6508,0.0011,0.0054,-0.0353
2976986,550,23,39,-0.7051,0.0017,0.0079,-0.0531
2976986,350,20,90,7.4261,0.0015,0.0066,-0.0722
2976986,410,21,90,6.6654,0.0010,0.0039,-0.0161
2976986,465,22,90,6.5161,0.0010,0.0043,-0.0353
2976986,550,23,90,6.5404,0.0017,0.0065,-0.0531
560666,510,30,0,6.7590,0.0008,0.0062,0.0166
560666,440,31,0,6.8455,0.0021,0.0443,0.0415
560666,550,32,0,6.7346,0.0052,0.0491,-0.0133
560666,360,1,1,-0.5852,0.0014,0.0086,0.0247
560666,440,2,1,-0.4682,0.0010,0.0113,0.0415
560666,550,3,1,-0.3579,0.0015,0.0076,-0.0133
560666,420,75,40,-0.3956,0.0014,0.0062,0.0290
560666,536,76,40,-0.3249,0.0011,0.0069,0.0157
560666,360,1,41,6.8528,0.0027,0.0095,0.0247
560666,440,2,41,6.8331,0.0002,0.0008,0.0415
560666,550,3,41,6.7471,0.0015,0.0042,-0.0133
1096072,510,30,0,5.7223,0.0005,0.0043,-0.0135
1096072,440,31,0,5.7076,0.0024,0.0263,-0.0201
1096072,550,32,0,5.7196,0.0025,0.0297,-0.0132
1096072,360,1,1,-1.4732,0.0017,0.0096,-0.0216
1096072,440,2,1,-1.3766,0.0023,0.0125,-0.0201
1096072,550,3,1,-0.9242,0.0019,0.0102,-0.0132
1096072,350,20,43,-0.6721,0.0008,0.0041,-0.0161
1096072,410,21,43,-0.8148,0.0008,0.0040,-0.0103
1096072,465,22,43,-0.8641,0.0007,0.0035,-0.0133
1096072,550,23,43,-0.8505,0.0010,0.0051,-0.0132
1096072,350,20,45,-0.9346,0.0016,0.0051,-0.0161
1096072,410,21,45,-0.9469,0.0026,0.0076,-0.0103
1096072,465,22,45,-0.9367,0.0011,0.0033,-0.0133
1096072,550,23,45,-0.9142,0.0018,0.0054,-0.0132
1096072,350,20,45,1.4994,0.0006,0.0062,-0.0161
1096072,410,21,45,1.4381,0.0004,0.0040,-0.0103
1096072,465,22,45,1.4895,0.0022,0.0225,-0.0133
1096072,550,23,45,1.4794,0.0005,0.0048,-0.0132
1096072,350,20,87,1.2817,0.0005,0.0039,-0.0161
1096072,410,21,87,1.3425,0.0007,0.0044,-0.0103
1096072,465,22,87,1.3918,0.0006,0.0038,-0.0133
1096072,550,23,87,1.4814,0.0007,0.0045,-0.0132
1096072,350,20,88,-0.6718,0.0017,0.0082,-0.0161
1096072,410,21,88,-0.8144,0.0019,0.0084,-0.0103
1096072,465,22,88,-0.8634,0.0016,0.0071,-0.0133
1096072,550,23,88,-0.8500,0.0017,0.0081,-0.0132
1096072,350,20,88,-0.6722,0.0022,0.0068,-0.0161
1096072,410,21,88,-0.8157,0.0020,0.0055,-0.0103
1096072,465,22,88,-0.8648,0.0025,0.0072,-0.0133
1096072,550,23,88,-0.8511,0.0017,0.0050,-0.0132
1096072,517,70,88,-0.9376,0.0017,0.0037,-0.0151
1096072,517,71,88,-0.8785,0.0013,0.0029,-0.0151
1096072,350,20,88,-0.6743,0.0015,0.0064,-0.0161
1096072,410,21,88,-0.8150,0.0018,0.0070,-0.0103
1096072,465,22,88,-0.8637,0.0016,0.0064,-0.0133
1096072,550,23,88,-0.8503,0.0011,0.0047,-0.0132
3032676,510,30,0,5.5182,0.0005,0.0053,-0.0029
3032676,440,31,0,5.3937,0.0020,0.0265,-0.0164
3032676,550,32,0,5.5294,0.0029,0.0361,-0.0139
3032676,465,22,100,0.0856,0.0010,0.0022,-0.0188
1113054,510,30,0,5.6102,0.0006,0.0053,-0.0137
1113054,440,31,0,5.5395,0.0026,0.0254,-0.0026
1113054,550,32,0,5.6201,0.0025,0.0287,-0.0124
1113054,350,20,45,1.2066,0.0006,0.0053,-0.0127
1113054,410,21,45,1.4626,0.0004,0.0030,-0.0181
1113054,465,22,45,1.4891,0.0005,0.0042,-0.0060
1113054,550,23,45,1.5482,0.0006,0.0054,-0.0124
1113054,350,20,45,-1.2304,0.0009,0.0047,-0.0127
1113054,410,21,45,-0.9167,0.0010,0.0049,-0.0181
1113054,465,22,45,-0.9123,0.0007,0.0033,-0.0060
1113054,550,23,45,-0.8308,0.0011,0.0053,-0.0124
576631,510,30,0,5.2542,0.0007,0.0063,-0.0072
576631,440,31,0,5.1298,0.0018,0.0206,0.0056
576631,550,32,0,5.2769,0.0032,0.0289,-0.0057
576631,350,20,32,-1.5104,0.0011,0.0081,-0.0162
576631,410,21,32,-0.8920,0.0008,0.0058,-0.0089
576631,465,22,32,-0.7658,0.0005,0.0036,-0.0091
576631,550,23,32,-0.6640,0.0009,0.0053,-0.0057
1634860,510,30,0,6.5821,0.0006,0.0076,0.0065
1634860,440,31,0,6.8003,0.0032,0.0344,0.0410
1634860,550,32,0,6.5405,0.0036,0.0402,0.0010
1634860,350,20,2,-0.0956,0.0007,0.0032,0.0092
1634860,410,21,2,0.0853,0.0032,0.0149,0.0098
1634860,465,22,2,-0.0471,0.0030,0.0144,0.0533
1634860,550,23,2,-0.1089,0.0007,0.0029,0.0010
1634860,350,20,27,-0.1036,0.0013,0.0045,0.0092
1634860,410,21,27,0.0895,0.0042,0.0161,0.0098
1634860,465,22,27,-0.0757,0.0082,0.0217,0.0533
1634860,550,23,27,-0.1100,0.0010,0.0026,0.0010
1634860,350,20,37,-0.0974,0.0003,0.0044,0.0092
1634860,410,21,37,-0.0634,0.0002,0.0032,0.0098
1634860,465,22,37,0.0924,0.0002,0.0035,0.0533
1634860,550,23,37,-0.1038,0.0003,0.0037,0.0010
1634860,440,41,46,5.8198,0.0007,0.0049,0.0410
1634860,550,42,46,6.5207,0.0005,0.0039,0.0010
3044458,510,30,0,6.2509,0.0006,0.0062,0.0062
3044458,440,31,0,6.5466,0.0025,0.0402,-0.0394
3044458,550,32,0,6.2551,0.0018,0.0478,0.0181
3044458,350,20,38,0.1096,0.0005,0.0030,-0.0393
3044458,410,21,38,-0.1920,0.0006,0.0030,-0.0498
3044458,465,22,38,-0.3724,0.0003,0.0018,-0.0030
3044458,550,23,38,-0.4701,0.0003,0.0026,0.0181
3044458,350,20,39,-0.2837,0.0026,0.0151,-0.0393
3044458,410,21,39,-0.3330,0.0023,0.0108,-0.0498
3044458,465,22,39,-0.3621,0.0011,0.0066,-0.0030
3044458,550,23,39,-0.3578,0.0004,0.0039,0.0181
3044458,350,20,48,-0.2656,0.0017,0.0075,-0.0393
3044458,410,21,48,-0.3210,0.0012,0.0041,-0.0498
3044458,465,22,48,-0.3644,0.0012,0.0055,-0.0030
3044458,550,23,48,-0.3596,0.0006,0.0045,0.0181
3044458,350,20,90,7.8847,0.0025,0.0123,-0.0393
3044458,410,21,90,6.7233,0.0016,0.0057,-0.0498
3044458,465,22,90,6.3353,0.0008,0.0041,-0.0030
3044458,550,23,90,6.1788,0.0007,0.0051,0.0181
1679453,510,30,0,7.9436,0.0011,0.0119,0.0130
1679453,440,31,0,8.1964,0.0093,0.0861,0.0941
1679453,550,32,0,7.8785,0.0064,0.0894,-0.0139
1679453,350,20,32,1.5217,0.0007,0.0057,0.0242
1679453,410,21,32,1.7511,0.0005,0.0053,0.1190
1679453,465,22,32,1.6616,0.0004,0.0040,0.0291
1679453,550,23,32,1.6449,0.0003,0.0035,-0.0139
1679453,360,40,49,8.5947,0.0025,0.0105,0.0358
1679453,440,41,49,7.2079,0.0013,0.0043,0.0941
1679453,550,42,49,7.8653,0.0014,0.0070,-0.0139
1679453,450,43,49,8.1863,0.0016,0.0064,0.1305
1679453,440,44,49,8.6107,0.0029,0.0093,0.0941
1679453,550,45,49,8.5784,0.0011,0.0054,-0.0139
1679453,581,46,49,8.9940,0.0003,0.0033,-0.0329
1717685,510,30,0,5.9213,0.0008,0.0056,-0.0228
1717685,440,31,0,5.8625,0.0034,0.0241,-0.0401
1717685,550,32,0,5.9246,0.0039,0.0387,-0.0189
1717685,350,20,30,0.6244,0.0006,0.0052,-0.0529
1717685,410,21,30,0.7519,0.0004,0.0037,-0.0224
1717685,465,22,30,0.7191,0.0003,0.0031,-0.0320
1717685,550,23,30,0.7794,0.0004,0.0037,-0.0189
1717685,350,20,50,6.9639,0.0022,0.0179,-0.0529
1717685,410,21,50,6.0101,0.0010,0.0095,-0.0224
1717685,465,22,50,5.8870,0.0007,0.0074,-0.0320
1717685,550,23,50,5.9770,0.0007,0.0067,-0.0189
1717685,350,20,51,7.0352,0.0036,0.0193,-0.0529
1717685,410,21,51,6.0385,0.0011,0.0061,-0.0224
1717685,465,22,51,5.8878,0.0010,0.0058,-0.0320
1717685,550,23,51,5.9684,0.0011,0.0056,-0.0189
1712363,510,30,0,6.0047,0.0007,0.0064,-0.0046
1712363,440,31,0,5.9627,0.0037,0.0313,0.0266
1712363,550,32,0,6.0035,0.0033,0.0338,-0.0024
1712363,350,20,52,-0.3224,0.0008,0.0086,-0.0229
1712363,410,21,52,-0.1999,0.0003,0.0028,-0.0055
1712363,465,22,52,-0.1973,0.0004,0.0035,-0.0039
1712363,550,23,52,-0.1504,0.0002,0.0023,-0.0024
1779210,510,30,0,6.0695,0.0005,0.0081,0.0000
1779210,440,31,0,6.0086,0.0019,0.0321,0.0000
1779210,550,32,0,6.0785,0.0022,0.0371,0.0000
1779210,350,20,92,7.0426,0.0030,0.0320,0.0000
1779210,410,21,92,6.1739,0.0010,0.0104,0.0000
1779210,465,22,92,6.0342,0.0008,0.0088,0.0000
1779210,550,23,92,6.1172,0.0006,0.0069,0.0000
1779210,350,20,93,7.0836,0.0020,0.0188,0.0000
1779210,410,21,93,6.2037,0.0012,0.0117,0.0000
1779210,465,22,93,6.0305,0.0009,0.0086,0.0000
1779210,550,23,93,6.1115,0.0008,0.0077,0.0000
1779210,350,20,97,7.0789,0.0019,0.0098,0.0000
1779210,410,21,97,6.1862,0.0018,0.0097,0.0000
1779210,465,22,97,6.0254,0.0014,0.0073,0.0000
1779210,550,23,97,6.1142,0.0015,0.0081,0.0000
1797581,510,30,0,5.1602,0.0003,0.0058,-0.0301
1797581,440,31,0,5.2134,0.0016,0.0278,-0.0205
1797581,550,32,0,5.1719,0.0019,0.0328,-0.0291
1797581,350,20,38,-0.3802,0.0040,0.0139,-0.0656
1797581,410,21,38,-0.3187,0.0013,0.0044,-0.0205
1797581,465,22,38,-0.3122,0.0020,0.0071,-0.0339
1797581,550,23,38,-0.2795,0.0016,0.0052,-0.0291
1797581,350,20,53,6.5790,0.0010,0.0086,-0.0656
1797581,410,21,53,5.3654,0.0009,0.0076,-0.0205
1797581,465,22,53,5.1681,0.0007,0.0060,-0.0339
1797581,550,23,53,5.1636,0.0006,0.0051,-0.0291
448360,510,30,0,6.1362,0.0005,0.0071,-0.0136
448360,440,31,0,6.3302,0.0022,0.0380,0.0172
448360,550,32,0,6.0970,0.0017,0.0311,-0.0141
448360,350,20,52,-0.2606,0.0006,0.0067,0.0109
448360,410,21,52,-0.3072,0.0006,0.0057,-0.0131
448360,465,22,52,-0.2375,0.0007,0.0072,0.0064
448360,550,23,52,-0.3529,0.0004,0.0057,-0.0141
1811341,510,30,0,6.1730,0.0006,0.0057,-0.0061
1811341,440,31,0,6.3846,0.0037,0.0432,-0.0272
1811341,550,32,0,6.1333,0.0033,0.0383,0.0023
1811341,2200,7,8,0.3071,0.0025,0.0138,0.0101
1811341,2200,8,8,0.4091,0.0017,0.0093,0.0101
1811341,2200,9,8,0.4256,0.0017,0.0094,0.0101
1811341,350,20,48,0.0197,0.0062,0.0161,-0.0094
1811341,410,21,48,-0.0540,0.0020,0.0076,-0.0510
1811341,465,22,48,-0.0559,0.0012,0.0086,-0.0262
1811341,550,23,48,0.0206,0.0049,0.0116,0.0023
1811341,360,1,54,-0.9947,0.0009,0.0058,-0.0114
1811341,440,2,54,-1.1038,0.0005,0.0040,-0.0272
1811341,550,3,54,-0.7410,0.0005,0.0033,0.0023
1811341,350,20,54,-0.9294,0.0023,0.0066,-0.0094
1811341,410,21,54,-1.1829,0.0006,0.0019,-0.0510
1811341,465,22,54,-0.9724,0.0005,0.0010,-0.0262
1811341,550,23,54,-0.6885,0.0020,0.0056,0.0023
1811341,350,20,54,-0.7525,0.0020,0.0046,-0.0094
1811341,410,21,54,-0.6621,0.0015,0.0095,-0.0510
1811341,550,23,54,-0.8099,0.0014,0.0035,0.0023
1811341,517,70,54,-0.7771,0.0108,0.0124,-0.0133
1811341,517,71,54,-0.7492,0.0073,0.0079,-0.0133
1875429,510,30,0,4.2503,0.0003,0.0035,-0.0331
1875429,440,31,0,4.1802,0.0029,0.0318,-0.0454
1875429,550,32,0,4.2776,0.0039,0.0354,-0.0304
1875429,350,20,92,5.1258,0.0013,0.0119,-0.0716
1875429,410,21,92,4.3325,0.0012,0.0104,-0.0364
1875429,465,22,92,4.2326,0.0008,0.0072,-0.0392
1875429,550,23,92,4.2855,0.0007,0.0059,-0.0304
1875429,350,20,93,5.1722,0.0040,0.0155,-0.0716
1875429,410,21,93,4.3197,0.0072,0.0284,-0.0364
1875429,465,22,93,4.2307,0.0033,0.0115,-0.0392
1875429,550,23,93,4.2829,0.0018,0.0069,-0.0304
1992754,510,30,0,6.3072,0.0009,0.0071,-0.0274
1992754,440,31,0,6.2767,0.0032,0.0338,-0.0380
1992754,550,32,0,6.3017,0.0042,0.0401,-0.0158
1992754,350,20,22,-0.1763,0.0004,0.0034,-0.0271
1992754,410,21,22,-0.0404,0.0004,0.0036,-0.0306
1992754,465,22,22,-0.0693,0.0005,0.0043,-0.0462
1992754,550,23,22,-0.0033,0.0006,0.0051,-0.0158
1992754,360,40,22,6.7319,0.0006,0.0077,-0.0362
1992754,440,41,22,5.2956,0.0003,0.0044,-0.0380
1992754,550,42,22,6.3155,0.0004,0.0058,-0.0158
1992754,450,43,22,6.1642,0.0025,0.0124,-0.0370
1992754,440,44,22,6.8043,0.0016,0.0097,-0.0380
1992754,550,45,22,7.0215,0.0018,0.0096,-0.0158
1992754,581,46,22,7.4714,0.0020,0.0113,-0.0332
1992754,350,20,95,-0.1918,0.0009,0.0055,-0.0271
1992754,410,21,95,-0.0499,0.0008,0.0043,-0.0306
1992754,465,22,95,-0.0648,0.0006,0.0035,-0.0462
1992754,550,23,95,-0.0117,0.0007,0.0037,-0.0158
3339856,510,30,0,6.0223,0.0006,0.0060,-0.0230
3339856,440,31,0,5.9366,0.0023,0.0300,0.0490
3339856,550,32,0,6.0269,0.0024,0.0350,-0.0300
3339856,350,20,90,6.7991,0.0005,0.0050,-0.0700
3339856,410,21,90,6.1143,0.0004,0.0040,0.0510
3339856,465,22,90,6.0090,0.0003,0.0040,-0.0220
3339856,550,23,90,6.0608,0.0004,0.0040,-0.0300
2102052,510,30,0,7.8609,0.0009,0.0120,0.0000
2102052,440,31,0,8.0948,0.0051,0.0770,0.0240
2102052,550,32,0,7.8021,0.0053,0.0820,-0.0090
2102052,350,20,17,0.6687,0.0005,0.0050,0.0170
2102052,410,21,17,0.7537,0.0005,0.0060,0.0240
2102052,465,22,17,0.7282,0.0006,0.0060,-0.0020
2102052,550,23,17,0.7040,0.0004,0.0050,-0.0090
3316721,510,30,0,5.6557,0.0004,0.0055,-0.0213
3316721,440,31,0,5.6310,0.0035,0.0273,-0.0409
3316721,550,32,0,5.6556,0.0026,0.0264,-0.0332
3316721,350,20,92,6.8140,0.0032,0.0207,0.0285
3316721,410,21,92,5.7995,0.0016,0.0092,-0.0265
3316721,465,22,92,5.6354,0.0016,0.0086,-0.0377
3316721,550,23,92,5.6646,0.0019,0.0133,-0.0332
3316721,350,20,93,6.8413,0.0040,0.0244,0.0285
3316721,410,21,93,5.8195,0.0022,0.0123,-0.0265
3316721,465,22,93,5.6429,0.0024,0.0121,-0.0377
3316721,550,23,93,5.6754,0.0022,0.0133,-0.0332
3316721,350,20,97,6.8334,0.0039,0.0133,0.0285
3316721,410,21,97,5.8162,0.0018,0.0050,-0.0265
3316721,465,22,97,5.6411,0.0017,0.0048,-0.0377
3316721,550,23,97,5.6754,0.0012,0.0040,-0.0332
500796,510,30,0,6.3239,0.0007,0.0065,0.0211
500796,440,31,0,6.4240,0.0022,0.0372,0.0621
500796,550,32,0,6.2956,0.0018,0.0387,-0.0056
500796,350,50,24,-0.2467,0.0016,0.0092,0.0226
500796,360,51,24,-0.1881,0.0014,0.0081,0.0513
500796,410,52,24,-0.1235,0.0010,0.0050,0.0886
500796,465,53,24,-0.1631,0.0004,0.0038,0.0363
500796,510,54,24,-0.1570,0.0018,0.0103,0.0211
500796,550,55,24,-0.1574,0.0006,0.0055,-0.0056
500796,635,56,24,-0.1671,0.0011,0.0060,-0.0105
500796,635,57,24,-0.1590,0.0015,0.0079,-0.0105
500796,740,58,24,-0.1410,0.0008,0.0052,-0.0207
500796,740,59,24,-0.1276,0.0012,0.0080,-0.0207
500796,350,20,55,-0.2437,0.0010,0.0049,0.0226
500796,410,21,55,-0.1209,0.0015,0.0070,0.0886
500796,465,22,55,-0.1659,0.0003,0.0020,0.0363
500796,550,23,55,-0.1659,0.0003,0.0022,-0.0056
500796,360,1,57,6.4173,0.0042,0.0137,0.0513
500796,440,2,57,6.4011,0.0017,0.0071,0.0621
500796,550,3,57,6.2940,0.0005,0.0024,-0.0056
500796,360,1,58,0.8891,0.0016,0.0074,0.0513
500796,440,2,58,0.8123,0.0008,0.0046,0.0621
500796,550,3,58,0.6842,0.0005,0.0038,-0.0056
500796,360,1,59,6.4162,0.0018,0.0083,0.0513
500796,440,2,59,6.3959,0.0010,0.0063,0.0621
500796,550,3,59,6.2880,0.0007,0.0054,-0.0056
500796,360,1,60,6.4151,0.0006,0.0078,0.0513
500796,440,2,60,6.3888,0.0003,0.0049,0.0621
500796,550,3,60,6.2834,0.0003,0.0062,-0.0056
500796,350,20,61,6.2439,0.0017,0.0092,0.0226
500796,410,21,61,6.2851,0.0038,0.0184,0.0886
500796,465,22,61,6.5595,0.0024,0.0219,0.0363
500796,550,23,61,7.6725,0.0017,0.0150,-0.0056
500796,486,26,61,2.8844,0.0035,0.0146,-0.0302
500796,360,1,83,-0.4953,0.0022,0.0114,0.0513
500796,440,2,83,-0.5548,0.0018,0.0134,0.0621
500796,550,3,83,-0.1835,0.0007,0.0065,-0.0056
500796,790,4,84,-0.1631,0.0006,0.0043,-0.0169
500796,410,21,84,-0.1235,0.0010,0.0064,0.0886
529163,510,30,0,5.6768,0.0007,0.0060,0.0150
529163,440,31,0,5.6309,0.0022,0.0260,0.0220
529163,550,32,0,5.6778,0.0024,0.0270,0.0110
529163,350,20,62,-0.1601,0.0003,0.0030,0.0260
529163,410,21,62,-0.0191,0.0004,0.0030,0.0130
529163,465,22,62,-0.0441,0.0003,0.0020,0.0190
529163,550,23,62,0.0022,0.0004,0.0030,0.0110
11584640,510,30,0,5.8724,0.0004,0.0033,-0.0291
11584640,440,31,0,5.8785,0.0027,0.0284,-0.0846
11584640,550,32,0,5.8586,0.0027,0.0311,0.0237
11584640,350,20,43,0.0667,0.0016,0.0074,-0.0842
11584640,410,21,43,0.0733,0.0017,0.0063,-0.1221
11584640,465,22,43,0.0420,0.0006,0.0052,-0.0258
11584640,550,23,43,0.0549,0.0035,0.0140,0.0237
11584640,350,20,61,7.1316,0.0023,0.0099,-0.0842
11584640,410,21,61,6.0244,0.0039,0.0139,-0.1221
11584640,465,22,61,5.8343,0.0009,0.0080,-0.0258
11584640,550,23,61,5.8697,0.0048,0.0185,0.0237
11584640,450,77,63,0.3447,0.0005,0.0023,-0.0533
11584640,360,1,64,0.3331,0.0007,0.0032,-0.1031
11584640,440,2,64,0.3473,0.0006,0.0028,-0.0846
11584640,550,3,64,0.3349,0.0005,0.0025,0.0237
11584640,360,1,66,0.3355,0.0005,0.0031,-0.1031
11584640,440,2,66,0.3482,0.0005,0.0033,-0.0846
11584640,550,3,66,0.3368,0.0004,0.0027,0.0237
11584640,350,20,66,0.3289,0.0007,0.0040,-0.0842
11584640,410,21,66,0.3788,0.0009,0.0037,-0.1221
11584640,465,22,66,0.3111,0.0003,0.0033,-0.0258
11584640,550,23,66,0.3406,0.0023,0.0141,0.0237
11584640,517,70,66,0.3206,0.0027,0.0143,0.0224
11584640,517,71,66,0.3713,0.0008,0.0041,0.0224
11584640,350,20,67,0.3155,0.0021,0.0074,-0.0842
11584640,410,21,67,0.3791,0.0060,0.0187,-0.1221
11584640,465,22,67,0.3035,0.0001,0.0007,-0.0258
11584640,550,23,67,0.3347,0.0065,0.0204,0.0237
3363292,510,30,0,6.8229,0.0017,0.0240,-0.0450
