starId,lambdaEff,filter,referenceId,magAverage,magError,stdError,amplitudeEff
3363292,440,31,0,6.9155,0.0030,0.0480,0.0810
3363292,550,32,0,6.7793,0.0021,0.0600,-0.1280
3363292,350,20,4,8.0739,0.0241,0.0520,-0.0500
3363292,410,21,4,7.1404,0.0680,0.1350,0.1400
3363292,465,22,4,6.7986,0.0100,0.0240,-0.0520
3363292,550,23,4,6.7467,0.0202,0.0910,-0.1280
3363292,350,20,53,8.0746,0.0014,0.0110,-0.0500
3363292,410,21,53,7.1123,0.0013,0.0100,0.1400
3363292,465,22,53,6.8282,0.0009,0.0080,-0.0520
3363292,550,23,53,6.7934,0.0004,0.0060,-0.1280
2256037,510,30,0,7.1032,0.0008,0.0080,0.0580
2256037,440,31,0,7.1213,0.0051,0.0500,0.0590
2256037,550,32,0,7.0925,0.0070,0.0620,0.0520
2256037,360,1,1,0.8585,0.0015,0.0090,-0.0320
2256037,440,2,1,0.9888,0.0021,0.0110,0.0590
2256037,550,3,1,1.1253,0.0034,0.0150,0.0520
2256037,350,20,22,0.7036,0.0004,0.0050,-0.0430
2256037,410,21,22,0.8082,0.0004,0.0040,0.0620
2256037,465,22,22,0.8861,0.0006,0.0060,0.0840
2256037,550,23,22,1.0246,0.0006,0.0060,0.0520
2256037,360,40,22,7.5397,0.0012,0.0080,-0.0320
2256037,440,41,22,6.1442,0.0011,0.0070,0.0590
2256037,550,42,22,7.0974,0.0011,0.0060,0.0520
2256037,402,43,22,7.0364,0.0009,0.0060,0.0580
2256037,448,44,22,7.6257,0.0011,0.0080,0.0640
2256037,540,45,22,7.8028,0.0020,0.0120,0.0510
2256037,581,46,22,8.2541,0.0016,0.0110,0.0710
515847,510,30,0,6.3243,0.0006,0.0080,0.0160
515847,440,31,0,6.2250,0.0024,0.0320,0.0140
515847,550,32,0,6.3367,0.0025,0.0400,0.0120
515847,350,20,45,-2.0151,0.0005,0.0070,0.0130
515847,410,21,45,-1.6967,0.0003,0.0040,0.0230
515847,465,22,45,-1.7354,0.0004,0.0040,0.0200
515847,550,23,45,-1.6059,0.0004,0.0050,0.0120
2543469,510,30,0,7.5679,0.0012,0.0101,0.0000
2543469,440,31,0,7.9119,0.0083,0.0830,0.0000
2543469,550,32,0,7.5036,0.0077,0.0775,0.0000
2543469,350,20,20,1.2397,0.0005,0.0050,0.0000
2543469,410,21,20,1.3613,0.0006,0.0061,0.0000
2543469,465,22,20,1.0376,0.0005,0.0054,0.0000
2543469,550,23,20,0.8668,0.0004,0.0042,0.0000
2855814,510,30,0,3.7372,0.0002,0.0050,0.0110
2855814,440,31,0,4.0287,0.0010,0.0180,0.0320
2855814,550,32,0,3.6973,0.0009,0.0170,0.0170
2855814,350,20,61,5.3362,0.0029,0.0080,0.0090
2855814,410,21,61,4.1567,0.0053,0.0110,0.0550
2855814,465,22,61,3.7784,0.0005,0.0020,0.0240
2855814,550,23,61,3.6299,0.0012,0.0060,0.0170
2855814,486,26,61,2.8492,0.0026,0.0090,-0.0140
2855814,440,2,68,-2.6563,0.0006,0.0020,0.0320
2855814,550,3,68,-1.8338,0.0029,0.0100,0.0170
2855814,360,1,69,0.2461,0.0015,0.0080,0.0260
2855814,440,2,69,0.1259,0.0008,0.0050,0.0320
2855814,550,3,69,-0.1469,0.0005,0.0030,0.0170
2634359,510,30,0,8.0223,0.0014,0.0110,0.0040
2634359,440,31,0,8.1984,0.0079,0.0780,-0.0120
2634359,550,32,0,7.9827,0.0090,0.0990,-0.0060
2634359,350,20,70,0.4476,0.0007,0.0060,-0.0120
2634359,410,21,70,0.5006,0.0006,0.0060,-0.0150
2634359,465,22,70,0.4717,0.0008,0.0090,-0.0070
2634359,550,23,70,0.4846,0.0008,0.0080,-0.0060
2400277,510,30,0,5.4017,0.0004,0.0037,0.0402
2400277,440,31,0,5.3074,0.0022,0.0232,0.0364
2400277,550,32,0,5.4136,0.0023,0.0241,0.0452
2312837,510,30,0,6.6252,0.0008,0.0087,-0.0005
2312837,440,31,0,6.5421,0.0030,0.0362,-0.0118
2312837,550,32,0,6.6259,0.0026,0.0489,-0.0051
2312837,350,20,92,7.3231,0.0008,0.0132,-0.0093
2312837,410,21,92,6.7199,0.0008,0.0119,-0.0090
2312837,465,22,92,6.6357,0.0006,0.0108,-0.0091
2312837,550,23,92,6.6569,0.0007,0.0112,-0.0051
2312837,350,20,93,7.3453,0.0016,0.0230,-0.0093
2312837,410,21,93,6.7292,0.0011,0.0145,-0.0090
2312837,465,22,93,6.6380,0.0008,0.0123,-0.0091
2312837,550,23,93,6.6603,0.0009,0.0107,-0.0051
2312837,350,20,97,7.3550,0.0024,0.0168,-0.0093
2312837,410,21,97,6.7378,0.0023,0.0158,-0.0090
2312837,465,22,97,6.6396,0.0020,0.0151,-0.0091
2312837,550,23,97,6.6627,0.0025,0.0169,-0.0051
2729819,510,30,0,6.5092,0.0006,0.0060,-0.0250
2729819,440,31,0,6.4801,0.0028,0.0370,-0.0200
2729819,550,32,0,6.4985,0.0029,0.0410,-0.0200
2729819,350,20,52,0.4596,0.0004,0.0040,-0.0530
2729819,410,21,52,0.5720,0.0003,0.0030,-0.0270
2729819,465,22,52,0.5468,0.0006,0.0060,-0.0150
2729819,550,23,52,0.6085,0.0003,0.0020,-0.0200
2531914,510,30,0,6.4828,0.0006,0.0050,0.0450
2531914,440,31,0,6.4905,0.0033,0.0390,0.0510
2531914,550,32,0,6.4829,0.0035,0.0410,0.0440
2531914,350,20,92,7.4815,0.0012,0.0090,0.0790
2531914,410,21,92,6.6703,0.0006,0.0050,0.0510
2531914,465,22,92,6.5321,0.0007,0.0060,0.0520
2531914,550,23,92,6.4803,0.0010,0.0080,0.0440
2531914,350,20,93,7.4620,0.0053,0.0190,0.0790
2531914,410,21,93,6.6605,0.0041,0.0170,0.0510
2531914,465,22,93,6.5162,0.0043,0.0180,0.0520
2531914,550,23,93,6.4744,0.0048,0.0180,0.0440
322510,510,30,0,6.4700,0.0007,0.0090,0.0000
322510,440,31,0,6.4027,0.0028,0.0350,0.0100
322510,550,32,0,6.4770,0.0033,0.0450,0.0040
322510,350,20,52,-0.4849,0.0007,0.0060,0.0410
322510,410,21,52,-0.0803,0.0005,0.0050,0.0050
322510,465,22,52,-0.1803,0.0006,0.0060,0.0040
322510,550,23,52,0.0330,0.0005,0.0050,0.0040
2351555,510,30,0,5.2962,0.0005,0.0040,-0.0110
2351555,440,31,0,5.1835,0.0032,0.0250,-0.0070
2351555,550,32,0,5.3202,0.0022,0.0290,-0.0120
2351555,350,20,92,5.9229,0.0016,0.0120,-0.0220
2351555,410,21,92,5.3449,0.0006,0.0050,-0.0080
2351555,465,22,92,5.2879,0.0010,0.0070,-0.0110
2351555,550,23,92,5.3420,0.0005,0.0040,-0.0120
2351555,350,20,93,5.9510,0.0051,0.0190,-0.0220
2351555,410,21,93,5.3496,0.0046,0.0210,-0.0080
2351555,465,22,93,5.2869,0.0056,0.0190,-0.0110
2351555,550,23,93,5.3445,0.0039,0.0180,-0.0120
2671296,510,30,0,6.4117,0.0006,0.0061,-0.0139
2671296,440,31,0,6.4003,0.0021,0.0386,-0.0261
2671296,350,20,33,-0.3765,0.0002,0.0040,-0.0237
2671296,410,21,33,-0.3476,0.0002,0.0042,-0.0137
2671296,465,22,33,-0.3808,0.0003,0.0046,-0.0143
2671296,550,23,33,-0.3095,0.0003,0.0048,-0.0127
2686149,510,30,0,6.4186,0.0006,0.0060,0.0350
2686149,440,31,0,6.3703,0.0029,0.0300,0.0480
2686149,550,32,0,6.4171,0.0038,0.0400,0.0320
2686149,350,20,70,-0.2941,0.0004,0.0030,0.0690
2686149,410,21,70,-0.1833,0.0004,0.0040,0.0420
2686149,465,22,70,-0.1721,0.0004,0.0030,0.0410
2686149,550,23,70,-0.1567,0.0003,0.0030,0.0320
2671669,510,30,0,7.8571,0.0013,0.0120,0.0520
2671669,440,31,0,7.8645,0.0067,0.0890,0.0210
2671669,550,32,0,7.8451,0.0086,0.1110,0.0600
2671669,350,20,31,-0.0983,0.0012,0.0100,0.0940
2671669,410,21,31,-0.2363,0.0009,0.0070,0.0430
2671669,465,22,31,-0.2774,0.0010,0.0060,0.0650
2671669,550,23,31,-0.2795,0.0014,0.0120,0.0600
299644,510,30,0,6.4578,0.0005,0.0060,-0.0260
299644,440,31,0,6.3189,0.0029,0.0350,-0.0330
299644,550,32,0,6.4808,0.0039,0.0490,-0.0230
299644,350,20,30,-0.6133,0.0004,0.0050,-0.0480
299644,410,21,30,0.0661,0.0003,0.0040,-0.0340
299644,465,22,30,0.1730,0.0003,0.0030,-0.0320
299644,550,23,30,0.2516,0.0003,0.0030,-0.0230
2844419,510,30,0,5.9177,0.0006,0.0063,-0.0218
2844419,440,31,0,5.8527,0.0022,0.0283,-0.0193
2844419,550,32,0,5.9253,0.0026,0.0346,-0.0154
2844419,350,20,102,0.9505,0.0006,0.0065,-0.0318
2844419,410,21,102,1.4986,0.0004,0.0050,-0.0197
2844419,465,22,102,1.5444,0.0005,0.0047,-0.0198
2844419,550,23,102,1.6385,0.0005,0.0052,-0.0154
194506,510,30,0,6.6281,0.0005,0.0050,-0.0370
194506,440,31,0,6.5960,0.0034,0.0400,-0.0230
194506,550,32,0,6.6239,0.0039,0.0510,-0.0410
194506,350,50,24,-0.3240,0.0014,0.0090,-0.0830
194506,360,51,24,-0.2238,0.0009,0.0060,-0.0530
194506,410,52,24,-0.0667,0.0010,0.0050,-0.0170
194506,465,53,24,-0.0637,0.0007,0.0040,-0.0370
194506,510,54,24,-0.0405,0.0009,0.0060,-0.0370
194506,550,55,24,-0.0502,0.0011,0.0070,-0.0410
194506,635,56,24,-0.0654,0.0006,0.0040,-0.0460
194506,635,57,24,-0.0683,0.0016,0.0110,-0.0460
194506,740,58,24,-0.0546,0.0007,0.0050,-0.0450
194506,740,59,24,-0.0493,0.0012,0.0090,-0.0450
194506,360,1,68,0.9271,0.0021,0.0070,-0.0530
194506,440,2,68,1.1998,0.0021,0.0080,-0.0230
194506,550,3,68,1.2938,0.0011,0.0040,-0.0410
194506,360,1,74,-0.2507,0.0027,0.0120,-0.0530
194506,440,2,74,-0.0795,0.0021,0.0080,-0.0230
194506,550,3,74,-0.0464,0.0011,0.0070,-0.0410
194506,350,20,75,-0.1611,0.0010,0.0060,-0.0830
194506,410,21,75,0.1478,0.0005,0.0030,-0.0170
194506,465,22,75,0.2908,0.0005,0.0030,-0.0370
194506,550,23,75,0.4067,0.0008,0.0040,-0.0410
194506,350,20,76,-1.7299,0.0007,0.0060,-0.0830
194506,410,21,76,-1.2059,0.0006,0.0050,-0.0170
194506,465,22,76,-1.1594,0.0004,0.0040,-0.0370
194506,550,23,76,-1.1028,0.0005,0.0050,-0.0410
2323074,510,30,0,5.2882,0.0011,0.0048,-0.0619
2323074,440,31,0,5.2567,0.0066,0.0222,-0.0277
2323074,550,32,0,5.2980,0.0019,0.0283,-0.0553
2323074,350,20,92,6.4061,0.0037,0.0436,-0.0269
2323074,410,21,92,5.4240,0.0008,0.0087,-0.0270
2323074,465,22,92,5.2665,0.0006,0.0055,-0.0624
2323074,550,23,92,5.3338,0.0008,0.0086,-0.0553
2323074,350,20,93,6.4572,0.0014,0.0184,-0.0269
2323074,410,21,93,5.4383,0.0008,0.0107,-0.0270
2323074,465,22,93,5.2704,0.0009,0.0110,-0.0624
2323074,550,23,93,5.3309,0.0006,0.0083,-0.0553
2323074,350,20,97,6.4513,0.0020,0.0081,-0.0269
2323074,410,21,97,5.4315,0.0013,0.0082,-0.0270
2323074,465,22,97,5.2572,0.0009,0.0051,-0.0624
2323074,550,23,97,5.3282,0.0008,0.0041,-0.0553
2630671,510,30,0,5.6989,0.0010,0.0060,0.0000
2630671,440,31,0,5.8965,0.0037,0.0290,0.0520
2630671,550,32,0,5.6536,0.0035,0.0300,-0.0100
2630671,350,20,13,7.1822,0.0012,0.0090,0.0100
2630671,410,21,13,6.0932,0.0009,0.0070,0.0900
2630671,465,22,13,5.7067,0.0008,0.0060,-0.0030
2630671,550,23,13,5.6563,0.0007,0.0050,-0.0100
2630671,350,20,14,7.1865,0.0016,0.0110,0.0100
2630671,410,21,14,6.0973,0.0011,0.0070,0.0900
2630671,465,22,14,5.7112,0.0012,0.0090,-0.0030
2630671,550,23,14,5.6597,0.0012,0.0080,-0.0100
2630671,350,50,24,-1.0084,0.0013,0.0080,0.0100
2630671,360,51,24,-0.9491,0.0013,0.0070,0.0570
2630671,410,52,24,-0.8762,0.0012,0.0080,0.0900
2630671,465,53,24,-1.0341,0.0010,0.0070,-0.0030
2630671,510,54,24,-1.0434,0.0016,0.0090,0.0000
2630671,550,55,24,-1.0531,0.0011,0.0070,-0.0100
2630671,635,56,24,-1.1197,0.0008,0.0050,-0.0250
2630671,635,57,24,-1.1235,0.0014,0.0090,-0.0250
2630671,740,58,24,-1.1115,0.0010,0.0060,-0.0280
2630671,740,59,24,-1.1113,0.0011,0.0070,-0.0280
2630671,350,20,50,7.1776,0.0051,0.0510,0.0100
2630671,410,21,50,6.0799,0.0026,0.0250,0.0900
2630671,465,22,50,5.7114,0.0009,0.0090,-0.0030
2630671,550,23,50,5.6585,0.0008,0.0080,-0.0100
2630671,350,20,51,7.1952,0.0022,0.0240,0.0100
2630671,410,21,51,6.0954,0.0011,0.0110,0.0900
2630671,465,22,51,5.7060,0.0008,0.0090,-0.0030
2630671,550,23,51,5.6554,0.0009,0.0090,-0.0100
2630671,540,60,77,0.4265,0.0003,0.0010,0.0010
2630671,430,61,77,0.3753,0.0006,0.0020,-0.0220
2630671,382,62,77,0.3527,0.0005,0.0020,-0.0380
2630671,362,63,77,0.4075,0.0004,0.0020,-0.0030
2630671,350,20,78,7.2136,0.0011,0.0060,0.0100
2630671,410,21,78,6.0834,0.0007,0.0040,0.0900
2630671,465,22,78,5.6879,0.0004,0.0030,-0.0030
2630671,550,23,78,5.6375,0.0008,0.0050,-0.0100
2323323,510,30,0,6.9873,0.0007,0.0071,-0.0011
2323323,440,31,0,7.2214,0.0055,0.0569,-0.0498
2323323,550,32,0,6.9355,0.0051,0.0491,0.0016
2323323,350,20,92,8.6852,0.0013,0.0114,-0.0081
2323323,410,21,92,7.4004,0.0015,0.0122,-0.0243
2323323,465,22,92,7.0633,0.0009,0.0090,-0.0056
2323323,550,23,92,6.9211,0.0013,0.0115,0.0016
2323323,350,20,93,8.6666,0.0015,0.0094,-0.0081
2323323,410,21,93,7.4164,0.0014,0.0072,-0.0243
2323323,465,22,93,7.0628,0.0009,0.0061,-0.0056
2323323,550,23,93,6.9293,0.0012,0.0071,0.0016
216432,510,30,0,7.3409,0.0008,0.0081,-0.0019
216432,440,31,0,7.3508,0.0043,0.0524,-0.0006
216432,550,32,0,7.3414,0.0049,0.0672,0.0008
216432,350,20,102,0.8015,0.0003,0.0025,0.0098
216432,410,21,102,0.8832,0.0004,0.0035,0.0020
216432,465,22,102,0.7957,0.0005,0.0038,0.0044
216432,550,23,102,0.8805,0.0004,0.0033,0.0008
2851647,510,30,0,6.6295,0.0005,0.0080,-0.0530
2851647,440,31,0,6.5676,0.0023,0.0400,-0.0400
2851647,550,32,0,6.6301,0.0030,0.0510,-0.0570
2851647,350,20,16,-1.8905,0.0008,0.0080,-0.0730
2851647,410,21,16,-1.4399,0.0006,0.0050,-0.0410
2851647,465,22,16,-1.3339,0.0006,0.0050,-0.0580
2851647,550,23,16,-1.2615,0.0011,0.0090,-0.0570
2851647,350,20,86,-0.5230,0.0014,0.0110,-0.0730
2851647,410,21,86,-0.1369,0.0014,0.0100,-0.0410
2851647,465,22,86,-0.0957,0.0010,0.0060,-0.0580
2851647,550,23,86,-0.0492,0.0018,0.0100,-0.0570
115626,510,30,0,6.4532,0.0008,0.0080,-0.0590
115626,440,31,0,6.3672,0.0029,0.0340,-0.0700
115626,550,32,0,6.4657,0.0035,0.0430,-0.0590
115626,350,20,79,-1.6841,0.0006,0.0080,-0.1140
115626,410,21,79,-0.9743,0.0003,0.0050,-0.0610
115626,465,22,79,-0.8341,0.0003,0.0040,-0.0620
115626,550,23,79,-0.7444,0.0003,0.0040,-0.0590
31219,510,30,0,6.0284,0.0004,0.0060,0.0200
31219,440,31,0,5.9436,0.0039,0.0610,0.0120
31219,550,32,0,6.0902,0.0045,0.0640,0.0150
31219,350,20,31,0.2103,0.0004,0.0040,0.0310
31219,410,21,31,0.3693,0.0005,0.0050,0.0190
31219,465,22,31,0.3798,0.0004,0.0040,0.0180
31219,550,23,31,0.3966,0.0004,0.0040,0.0150
32337,510,30,0,7.6705,0.0013,0.0120,0.0240
32337,440,31,0,7.5599,0.0053,0.0650,0.0410
32337,550,32,0,7.6837,0.0062,0.0800,0.0200
32337,350,20,30,0.8919,0.0003,0.0040,0.0310
32337,410,21,30,1.2144,0.0003,0.0040,0.0230
32337,465,22,30,1.2009,0.0002,0.0040,0.0260
32337,550,23,30,1.2357,0.0003,0.0040,0.0200
1427458,510,30,0,4.7810,0.0005,0.0047,0.0000
1427458,440,31,0,5.0599,0.0031,0.0274,0.0000
1427458,550,32,0,4.7400,0.0027,0.0239,0.0000
1427458,350,20,92,6.3714,0.0025,0.0205,0.0000
1427458,410,21,92,5.2440,0.0016,0.0128,0.0000
1427458,465,22,92,4.8596,0.0011,0.0088,0.0000
1427458,550,23,92,4.7139,0.0008,0.0063,0.0000
1427458,350,20,93,6.3614,0.0012,0.0135,0.0000
1427458,410,21,93,5.2544,0.0012,0.0132,0.0000
1427458,465,22,93,4.8510,0.0012,0.0130,0.0000
1427458,550,23,93,4.7057,0.0011,0.0117,0.0000
1427458,350,20,97,6.3661,0.0019,0.0120,0.0000
1427458,410,21,97,5.2605,0.0016,0.0098,0.0000
1427458,465,22,97,4.8557,0.0012,0.0075,0.0000
1427458,550,23,97,4.7128,0.0007,0.0043,0.0000
3486687,510,30,0,4.8276,0.0003,0.0040,-0.0180
3486687,440,31,0,4.8664,0.0015,0.0200,-0.0190
3486687,550,32,0,4.8149,0.0016,0.0230,-0.0170
3486687,350,20,75,-0.7908,0.0006,0.0050,-0.0310
3486687,410,21,75,-0.9545,0.0017,0.0080,-0.0150
3486687,465,22,75,-0.7259,0.0005,0.0040,-0.0310
3486687,550,23,75,-0.4424,0.0009,0.0060,-0.0170
3486687,540,60,81,0.8131,0.0004,0.0020,-0.0050
3486687,430,61,81,0.7999,0.0008,0.0040,-0.0090
3486687,382,62,81,0.6546,0.0011,0.0060,-0.0110
3486687,362,63,81,0.4360,0.0009,0.0040,-0.0120
3486687,325,64,81,0.3333,0.0013,0.0050,-0.0120
63845,510,30,0,5.3322,0.0004,0.0047,0.0000
63845,440,31,0,5.4176,0.0021,0.0268,0.0000
63845,550,32,0,5.3069,0.0021,0.0271,0.0000
63845,350,20,76,0.0268,0.0005,0.0044,0.0000
63845,410,21,76,-0.2967,0.0005,0.0038,0.0000
63845,465,22,76,-0.4046,0.0004,0.0031,0.0000
63845,550,23,76,-0.4637,0.0004,0.0035,0.0000
63845,350,20,82,0.0320,0.0003,0.0031,0.0000
63845,410,21,82,-0.2997,0.0003,0.0032,0.0000
63845,465,22,82,-0.4173,0.0002,0.0022,0.0000
63845,550,23,82,-0.4720,0.0002,0.0021,0.0000
63845,350,20,102,0.0315,0.0004,0.0040,0.0000
63845,410,21,102,-0.2976,0.0004,0.0039,0.0000
63845,465,22,102,-0.4121,0.0003,0.0034,0.0000
63845,550,23,102,-0.4676,0.0003,0.0034,0.0000
1497887,510,30,0,6.6715,0.0005,0.0063,0.0000
1497887,440,31,0,6.5992,0.0030,0.0413,0.0000
1497887,550,32,0,6.6756,0.0033,0.0451,0.0000
1497887,350,20,16,-0.5896,0.0011,0.0069,0.0000
1497887,410,21,16,-0.5124,0.0008,0.0048,0.0000
1497887,465,22,16,-0.1442,0.0005,0.0033,0.0000
1497887,550,23,16,0.2334,0.0006,0.0040,0.0000
1272517,510,30,0,4.4581,0.0039,0.0404,0.0696
1272517,440,31,0,4.2890,0.0045,0.0502,0.0989
1272517,550,32,0,4.4949,0.0046,0.0448,0.0403
1272517,350,20,92,4.6748,0.0071,0.0860,0.0502
1272517,410,21,92,4.4325,0.0036,0.0403,0.0291
1272517,465,22,92,4.4248,0.0036,0.0406,0.0284
1272517,550,23,92,4.5014,0.0036,0.0409,0.0403
1272517,350,20,93,4.8001,0.0103,0.1114,0.0502
1272517,410,21,93,4.4862,0.0067,0.0666,0.0291
1272517,465,22,93,4.4788,0.0065,0.0645,0.0284
1272517,550,23,93,4.5527,0.0061,0.0611,0.0403
1272517,350,20,97,4.7134,0.0183,0.0976,0.0502
1272517,410,21,97,4.4482,0.0098,0.0482,0.0291
1272517,465,22,97,4.4445,0.0100,0.0491,0.0284
1272517,550,23,97,4.5162,0.0100,0.0494,0.0403
120277,510,30,0,6.3652,0.0006,0.0080,0.0430
120277,440,31,0,6.2751,0.0023,0.0320,0.0450
120277,550,32,0,6.3764,0.0028,0.0400,0.0350
120277,350,20,70,-0.9427,0.0004,0.0040,0.0670
120277,410,21,70,-0.3144,0.0004,0.0040,0.0480
120277,465,22,70,-0.2605,0.0004,0.0030,0.0470
120277,550,23,70,-0.1974,0.0003,0.0030,0.0350
120277,350,20,76,-0.9248,0.0006,0.0060,0.0670
120277,410,21,76,-0.3124,0.0004,0.0040,0.0480
120277,465,22,76,-0.2623,0.0006,0.0050,0.0470
120277,550,23,76,-0.1978,0.0005,0.0050,0.0350
101981,510,30,0,8.8455,0.0010,0.0140,0.1290
101981,440,31,0,8.8323,0.0090,0.1370,0.1380
101981,550,32,0,8.7648,0.0129,0.1680,0.1180
101981,350,20,22,-0.5718,0.0008,0.0070,0.1880
101981,410,21,22,0.1828,0.0007,0.0060,0.1340
101981,465,22,22,0.3734,0.0006,0.0060,0.1450
101981,550,23,22,0.4642,0.0006,0.0050,0.1180
101981,360,40,22,8.7148,0.0024,0.0130,0.1870
101981,440,41,22,7.9152,0.0025,0.0140,0.1380
101981,550,42,22,8.8422,0.0035,0.0170,0.1180
101981,402,43,22,8.7502,0.0024,0.0130,0.1510
101981,448,44,22,9.4479,0.0026,0.0130,0.1480
101981,540,45,22,9.5526,0.0023,0.0120,0.1110
101981,581,46,22,9.9634,0.0024,0.0140,0.1280
101981,360,1,41,8.3468,0.0015,0.0080,0.1870
101981,440,2,41,8.8622,0.0010,0.0060,0.1380
101981,550,3,41,8.8371,0.0015,0.0070,0.1180
78615,510,30,0,6.4918,0.0006,0.0080,0.0560
78615,440,31,0,6.4116,0.0027,0.0330,0.0570
78615,550,32,0,6.5078,0.0028,0.0440,0.0520
78615,350,20,82,-0.5312,0.0005,0.0050,0.1090
78615,410,21,82,-0.0754,0.0008,0.0070,0.0630
78615,465,22,82,-0.0224,0.0008,0.0060,0.0650
78615,550,23,82,0.0503,0.0008,0.0080,0.0520
5542,510,30,0,6.4777,0.0008,0.0090,0.0150
5542,440,31,0,6.4396,0.0026,0.0350,0.0240
5542,550,32,0,6.4809,0.0040,0.0470,0.0130
5542,350,20,32,-0.7395,0.0006,0.0040,0.0570
5542,410,21,32,-0.2778,0.0006,0.0050,-0.0230
5542,465,22,32,-0.1220,0.0006,0.0040,0.0200
5542,550,23,32,-0.0282,0.0007,0.0040,0.0130
1501079,510,30,0,6.4233,0.0006,0.0070,-0.0400
1501079,440,31,0,6.4401,0.0029,0.0360,-0.0250
1501079,550,32,0,6.4051,0.0030,0.0440,-0.0320
1501079,350,20,19,0.7755,0.0003,0.0030,-0.0810
1501079,410,21,19,0.5403,0.0003,0.0020,-0.0260
1501079,465,22,19,0.4534,0.0002,0.0020,-0.0390
1501079,550,23,19,0.4300,0.0002,0.0020,-0.0320
1150019,510,30,0,4.7323,0.0004,0.0036,-0.0056
1150019,440,31,0,4.8186,0.0017,0.0180,-0.0131
1150019,550,32,0,4.7195,0.0016,0.0197,0.0048
1150019,350,20,92,6.2760,0.0012,0.0197,0.0040
1150019,410,21,92,4.9752,0.0003,0.0072,0.0037
1150019,465,22,92,4.7510,0.0006,0.0089,0.0037
1150019,550,23,92,4.7121,0.0007,0.0106,0.0048
1150019,350,20,93,6.2932,0.0017,0.0054,0.0040
1150019,410,21,93,4.9898,0.0002,0.0006,0.0037
1150019,465,22,93,4.7545,0.0013,0.0038,0.0037
1150019,550,23,93,4.7186,0.0011,0.0032,0.0048
202582,510,30,0,6.4362,0.0006,0.0075,-0.0072
202582,440,31,0,6.5087,0.0037,0.0451,-0.0016
202582,550,32,0,6.4422,0.0045,0.0526,-0.0067
202582,350,20,86,-0.4546,0.0007,0.0048,-0.0203
202582,410,21,86,-0.3760,0.0007,0.0049,-0.0087
202582,465,22,86,-0.4156,0.0007,0.0051,-0.0077
202582,550,23,86,-0.4019,0.0007,0.0046,-0.0067
1295077,510,30,0,5.1381,0.0006,0.0048,0.0395
1295077,440,31,0,5.0186,0.0029,0.0247,0.0518
1295077,550,32,0,5.1575,0.0026,0.0247,0.0349
1295077,350,20,16,-0.3447,0.0009,0.0065,0.0496
1295077,410,21,16,-0.1107,0.0009,0.0057,0.0571
1295077,465,22,16,-0.1078,0.0011,0.0070,0.0498
1295077,550,23,16,-0.0585,0.0013,0.0085,0.0349
1295077,350,20,33,-0.3485,0.0006,0.0068,0.0496
1295077,410,21,33,-0.1149,0.0006,0.0060,0.0571
1295077,465,22,33,-0.1124,0.0005,0.0054,0.0498
1295077,550,23,33,-0.0648,0.0004,0.0045,0.0349