0000,1048,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(126)Bt(157)Vt(157)"
0006,49333,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(9)H(9)K(9)L(9)M(9)"
0020,49333,"Adelman, Saul J.","2000A&AS..146...13A","HD47703","u(66)v(66)b(66)y(66)"
0026,49333,"Pedersen, H.; Thomsen, B.","1977A&AS...30...11P",,"u(16)v(16)b(16)y(16)"
0000,49606,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(97)Bt(100)Vt(100)"
0017.1,49606,"Adelman, Saul J.","1999A&AS..134...53A","HD48097","u(97)v(97)b(97)y(97)"
0017.2,49606,"Adelman, Saul J.","1999A&AS..134...53A","HD47863","u(42)v(42)b(42)y(42)"
0000,49713,"ESA 1997, The Tycho Catalogues","ESA, SP-1200",,"Hp(82)Bt(125)Vt(125)"
0142,49713 ,"Dukes, Robert J., Jr.; Adelman, Saul J.","2018PASP..130d4202D","HD47964","u(344)v(344)b(344)y(344)"
0000,49976,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(87)Bt(115)Vt(115)"
0006,49976,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(4)H(4)K(4)L(4)M(4)"
0114,49976,"Pilachowski, C.A.; Bonsack, W.K.; Wolff, S.C.","1974A&A....37..275P",,"u(22)v(22)b(22)y(22)"
0000,50169,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(87)Bt(129)Vt(128)"
0039,50169,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD50040,50405","u(25)v(25)b(25)y(25)"
0079,50169,"Adelman, S. J.; Pi, C.-L. M.; Rayle, K. E.","1998A&AS..133..197A","HD50040","u(100)v(100)b(100)y(100)"
0000,50204,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(123)Bt(100)Vt(100)"
0058,50204,"Winzer, John Ernest","1974PhDT........61W","HD50037","U(13)B(13)V(13)"
0000,50461,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(98)Bt(137)Vt(137)"
0039,50461,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD50672,50936","u(21)v(21)b(21)y(21)"
0000,51418,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(110)Bt(143)Vt(143)"
0024,51418,"Musielok, B.; Lange, D.; Schoenich, W.; et al.","1980AN....301...71M","HD50973","U(17)P(17)X(16)Y(16)Z(17)V(17)HR(17)S(17)MR(17)DR(16)[P,Y,V,HR,S]"
0034,51418,"Gulliver, A. F.; Winzer, J. E.","1973ApJ...183..701G","HD50037","U(25)V(25)B(25)&#946;(8)"
0035,51418,"Pyper, D. M.; Adelman, S. J.","1983A&AS...51..365P","HD50037","u(17)v(17)b(17)y(17)&#946;(17)"
0000,53244,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(125)Bt(192)Vt(192)"
0039,53244,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD49229,56405","u(23)v(23)b(23)y(23)"
0000,54118,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(126)Bt(189)Vt(189)"
0092,54118,"Manfroid, J.; Sterken, C.; Bruch, A.; et al.","1995yCat.2170....0M",,"u(119)v(119)b(119)y(119)"
0093,54118,"Sterken, C.; Manfroid, J.; Anton, K.; et al.","1995yCat.2188....0S",,"u(64)v(64)b(64)y(64)"
0000,55579,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(100)Bt(124)Vt(124)"
0021,55579,"Adelman, Saul J.; Brunhouse, Eric F.","1998PASP..110.1304A","HD57744","u(147)v(147)b(147)y(147)"
0058,55579,"Winzer, John Ernest","1974PhDT........61W","HD57744","U(12)B(13)V(13)"
0116,55579,"Adelman, Saul J.","2005PASP..117..476A","HD57744","u(78)v(78)b(78)y(78)"
0000,55719,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(133)Bt(182)Vt(182)"
0039,55719,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD55719,53704","u(35)v(35)b(35)y(35)"
0000,56022,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(127)Bt(159)Vt(159)"
0027,56022,"Hensberge, H.; Deridder, G.; Doom, C.; and co.","1981A&AS...46..151H","HD56456","u(23)v(23)b(23)y(23)deltaa(11)"
0039,56022,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD53704,56456","u(35)v(35)b(35)y(35)"
0000,56455,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(106)Bt(113)Vt(113)"
0039,56455,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD53704,56456","u(35)v(35)b(35)y(35)"
0000,58661,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(81)Bt(100)Vt(100)"
0058,58661,"Winzer, John Ernest","1974PhDT........61W","HD60652","U(10)B(10)V(10)"
0000,59256,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(183)Bt(261)Vt(261)"
0039,59256,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD58377","u(25)v(25)b(25)y(25)"
0000,59435,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(92)Bt(128)Vt(128)"
0039,59435,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD59154,59692","u(21)v(21)b(21)y(21)"
0000,62140,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(160)Bt(206)Vt(206)"
0036,62140,"Bonsack, W. K.; Pilachowski, C. A.; Wolff","1974ApJ...187..265B",,"u(11)v(11)b(11)y(11)"
0037,62140,"Adelman, Saul J.","1997PASP..109....9A","HD61497","u(89)v(89)b(89)y(89)"
0058,62140,"Winzer, John Ernest","1974PhDT........61W","HD58971","U(12)B(12)V(12)"
0087,62140,"Adelman, S. J.; Kaewkornmaung, P.","2005A&A...435.1099A","HD61497","u(77)v(77)b(77)y(77)"
0000,63843,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(51)Bt(69)Vt(69)"
0000,64740,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(100)Bt(100)Vt(100)"
0026,64740,"Pedersen, H.; Thomsen, B.","1977A&AS...30...11P",,"u(48)v(48)b(48)y(48)"
0140,64740,"Krtička, J.; Janík, J.; Marková, H.; and co.","2013A&A...556A..18K",,"U(150)B(150)V(150)"
0000,65987,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(21)Bt(138)Vt(137)"
0039,65987,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD64507,65663","u(16)v(16)b(16)y(16)"
0000,66255,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(116)Bt(152)Vt(152)"
0039,66255,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD66192,66210","u(21)v(21)b(21)y(21)"
0000,64486,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(186)Bt(100)Vt(100)"
0058,64486,"Winzer, John Ernest","1974PhDT........61W	HD67934","U(9)B(9)V(9)",
0000,66605,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(124)Bt(145)Vt(145)"
0038,66605,"Renson, P.; Manfroid, J.","1978A&AS...34..445R","HD65211","u(33)v(33)b(33)y(33)"
0039,66605,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD67363","u(26)v(26)b(26)y(26)"
0090,66605,"Breger, M.","1979IBVS.1659....1B",,"u(17)v(17)b(17)y(17)[private communication]"
0000,68351,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(89)Bt(103)Vt(103)"
0041,68351,"Stepien, K.","1968ApJ...154..945S",,"U(24)B(24)V(26)"
0058,68351,"Winzer, John Ernest","1974PhDT........61W","HD69897","U(8)B(8)V(8)"
0068,68351,"Burke, Edward W., Jr.; and co.","1970JRASC..64..353B","HD68254","B(11)V(11)"
0000,71866,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(92)Bt(135)Vt(135)"
0001,71866,"Catalano, F. A.; Leone, F.","1990A&AS...83..491C","HD71844,HD70273","U(37)B(38)V(38)"
0040,71866,"Jarzebowski, T.","1960AcA....10..191J","HD71844","j1(24)j2(32)"
0041,71866,"Stepien, K.","1968ApJ...154..945S",,"U(12)B(12)V(12)"
0000,72968,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(103)Bt(156)Vt(156)"
0001,72968,"Catalano, F. A.; Leone, F.","1990A&AS...83..491C","HD73451,HD73997","U(35)B(34)V(35)"
0006,72968,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(5)H(5)K(5)L(5)M(5)"
0039,72968,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD70574,73997","u(21)v(21)b(21)y(21)"
0043,72968,"Wolff, S. C.; Wolff, R. J.","1971AJ.....76..422W","HD73431","u(30)v(30)b(30)y(30)"
0045.1,72968,"Adelman, Saul J.","1998A&AS..128..245A","HD73997","u(10)v(10)b(10)y(10)"
0045.2,72968,"Adelman, Saul J.","1998A&AS..128..245A","HD73997","u(112)v(112)b(112)y(112)"
0087,72968,"Adelman, S. J.; Kaewkornmaung, P.","2005A&A...435.1099A","HD73997","u(55)v(55)b(55)y(55)"
0088.1,72968,"Maitzen, H. M.; Albrecht, R.; Heck, A.","1978A&A....62..199M","HD73400","u(23)v(23)b(23)y(23)"
0088.2,72968,"Maitzen, H. M.; Albrecht, R.; Heck, A.","1978A&A....62..199M","HD73997","u(9)v(9)b(9)y(9),&#946;(9),g1(9),g2(9)"
0088.3,72968,"Maitzen, H. M.; Albrecht, R.; Heck, A.","1978A&A....62..199M","HD73997,HD70574","u(19)v(19)b(19)y(19)"
0000,73340,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(124)Bt(150)Vt(150)"
0039,73340,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD71043,HD73127","u(24)v(24)b(24)y(24)"
0089,73340,"Hensberge, H.; de Loore, C.; Zuiderwijk, E. J.","1976A&A....48..383H",,"u(16)v(16)b(16)y(16)"
0000,74196,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(117)Bt(170)Vt(170)"
0006,74196,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(3)H(3)K(3)L(3)M(3)"
0100,74196,"Jakate, Sh. M.","1979IBVS.1536....1J","HD74535","b(18)"
0000,74521,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(95)Bt(124)Vt(124)"
0006,74521,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(5)H(5)K(5)L(5)M(5)"
0041,74521,"Stepien, K.","1968ApJ...154..945S",,"U(24)B(20)V(18)"
0045,74521,"Adelman, Saul J.","1998A&AS..128..245A","HD72359","u(100)v(100)b(100)y(100)"
0058,74521,"Winzer, John Ernest","1974PhDT........61W","HD74783","U(14)B(14)V(14)"
0111,74521,"Pojmanski, G.","2002AcA....52..397P",,"V(524)"
0142,74521,"Dukes, Robert J., Jr.; Adelman, Saul J.","2018PASP..130d4202D","HD72359","u(332)v(332)b(332)y(332)"
0000,76756,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(87)Bt(120)Vt(120)"
0021.1,76756,"Adelman, Saul J.; Brunhouse, Eric F.","1998PASP..110.1304A","HD76543","u(40)v(40)b(40)y(40)"
0021.2,76756,"Adelman, Saul J.; Brunhouse, Eric F.","1998PASP..110.1304A","HD74873","u(20)v(20)b(20)y(20)"
0000,77350,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(51)Bt(100)Vt(100)"
0058,77350,"Winzer, John Ernest","1974PhDT........61W	HD77190",,"U(9)B(9)V(9)"
0068,77350,"Burke, Edward W., Jr.; and co.","1970JRASC..64..353B","HD76333","B(5)V(10)"
0000,78316,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(122)Bt(100)Vt(100)"
0006,78316,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(4)H(4)K(4)L(4)M(4)"
0058,78316,"Winzer, John Ernest","1974PhDT........61W","HD78661","U(6)B(6)V(6)"
0000,79158,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(118)Bt(154)Vt(154)"
0032,79158,"Adelman, Saul J.","2000A&A...357..548A","HD79763","u(61)v(61)b(61)y(61)"
0000,81009,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(91)Bt(131)Vt(131)"
0002,81009,"Wolff, S. C.","1975ApJ...202..127W","HD80447","u(21)v(21)b(21)y(21)"
0006,81009,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(4)H(4)K(4)L(4)M(3)"
0027,81009,"Hensberge, H.; Deridder, G.; Doom, C.; et al.","1981A&AS...46..151H","HD80447","u(12)v(14)b(6)y(8)deltaa(9)"
0037,81009,"Adelman, Saul J.","1997PASP..109....9A","HD80447","u(254)v(254)b(254)y(254)"
0046,81009,"Waelkens, C.","1985A&AS...61..127W",,"U-B1(67)B1-B2(67)B2-V1(67)V1-G(67)B(67)V(67)"
0110,81009,"Adelman, Saul J.","2006PASP..118...77A","HD80447","u(135)v(135)b(135)y(135)"
0000,83368,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(116)Bt(179)Vt(179)"
0038,83368,"Renson, P.; Manfroid, J.","1978A&AS...34..445R","HD82578,HD84552","u(33)v(33)b(33)y(33)"
0039,83368,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD82578","u(23)v(23)b(23)y(23)"
0048,83368,"Catalano, F. A.; Leone, F.","1994A&AS..108..595C","HD82578","u(13)v(13)b(13)y(13)"
0090,83368,"Breger, M.","1979IBVS.1659....1B",,"u(16)v(16)b(16)y(16)[private communication]"
0000,83625,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(116)Bt(173)Vt(173)"
0039,83625,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD82856,84461","u(21)v(21)b(21)y(21)"
0000,86592,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(124)Bt(187)Vt(187)"
0032,86592,"Adelman, Saul J.","2000A&A...357..548A","HD88182","u(122)v(122)b(122)y(122)"
0049,86592,"Babel, J.; North, P.","1997A&A...325..195B",,"U(24)B(24)V(24)B1(24)B2(24)V1(24)G(24)"
0120,86592,"Adelman, Saul J.","2008PASP..120..367A","HD88182","u(69),v(69),b(69),y(69)"
0000,89822,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(184)Bt(100)Vt(100)"
0058,89822,"Winzer, John Ernest","1974PhDT........61W	HD93427",,"U(9)B(9)V(9)"
0118,89822,"Adelman, Saul J.","1993A&A...269..411A","HD88983","u(24)v(24)b(24)y(24)"
0000,90044,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(83)Bt(101)Vt(101)"
0030,90044,"Adelman, S. J.","1997A&AS..122..249A","HD90882","u(109)v(109)b(109)y(109)"
0050,90044,"Manfroid, J.; Sterken, C.; Bruch, A.; et al.","1991A&AS...87..481M",,"u(100)v(100)b(100)y(100)"
0051,90044,"Sterken, C.; Manfroid, J.; Anton, K.; et al.","1993A&AS..102...79S",,"u(31)v(31)b(31)y(31)"
0121,90044,"Adelman, Saul J.","2008PASP..120..595A","HD90882","u(99)v(99)b(99)y(99)"
0000,90569,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(73)Bt(100)Vt(100)"
0006,90569,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(4)H(4)K(4)L(4)M(3)"
0052,90569,"Adelman, S. J.; Rayle, K. E.; Pi, C.-L. M.","1999A&AS..136..379A","HD89774","u(109)v(109)b(109)y(109)"
0058,90569,"Winzer, John Ernest","1974PhDT........61W","HD89774","U(13)B(13)V(13)"
0068,90569,"Burke, Edward W., Jr.; and co.","1970JRASC..64..353B","HD90123","B(5)V(8)"
0110,90569,"Adelman, Saul J.","2006PASP..118...77A","HD89774","u(94)v(94)b(94)y(94)"
0111,90569,"Pojmanski, G.","2002AcA....52..397P",,"V(337)"
0000,92664,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(131)Bt(192)Vt(192)"
0004,92664,"Vogt, N.; Faundez, A. M.","1979A&AS...36..477V",,"u(6)v(6)b(6)y(6)"
0006,92664,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(4)H(4)K(4)L(4)M(4)"
0039,92664,"Heck, A.; Mathys, G.; Manfroid, J.","1987A&AS...70...33H","HD88981,90874","u(13)v(13)b(13)y(13)"
0000,93226,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(94)Bt(119)Vt(119)"
0112,93226,"Adelman, Saul J.","2007PASP..119..980A","HD92245","u(104)v(104)b(104)y(104)"
0000,94660,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(240)Bt(286)Vt(286)"
0006,94660,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(5)H(5)K(5)L(4)M(4)"
0092,94660,"Manfroid, J.; Sterken, C.; Bruch, A.; et al.","1995yCat.2170....0M",,"u(112)v(112)b(112)y(112)"
0093,94660,"Sterken, C.; Manfroid, J.; Anton, K.; et al.","1995yCat.2188....0S",,"u(87)v(87)b(87)y(87)"
0097,94660,"Manfroid, J.; Sterken, C.; et al.","1995yCat.2200....0M",,"u(27)v(27)b(27)y(27)"
0000,96616,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(260)Bt(346)Vt(346)"
0038,96616,"Renson, P.; Manfroid, J.","1978A&AS...34..445R","HD98176,HD95370","u(13)v(13)b(13)y(13)"
0053,96616,"Manfroid, J.; Renson, P.","1983A&AS...51..267M",,"u(90)v(90)b(90)y(90)[private communication]"
0000,96707,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(136)Bt(178)Vt(178)"
0052,96707,"Adelman, S. J.; Rayle, K. E.; Pi, C.-L. M.","1999A&AS..136..379A","HD97138","u(102)v(102)b(102)y(102)"
0058,96707,"Winzer, John Ernest","1974PhDT........61W","HD93427","U(11)B(11)V(11)"
0120,96707,"Adelman, Saul J.","2008PASP..120..367A","HD97138","u(92),v(92),b(92),y(92)"
0000,98088,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(98)Bt(121)Vt()"
0006,98088,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(5)H(5)K(5)L(4)M(4)"
0048,98088,"Catalano, F. A.; Leone, F.","1994A&AS..108..595C","HD96620","u(10)v(10)b(10)y(10)"
0054.1,98088,"Maitzen, H. M.","1973A&AS...11..327M","HD97037","U(50)B(56)V(52)u(9)v(7)b(7)y(7)"
0054.2,98088,"Maitzen, H. M.","1973A&AS...11..327M","HD98853","u(6)v(6)b(5)y(6)&#946;(6)&#947;(6)g1(6)g2(6)"
0000,9996,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(98)Bt(117)Vt(117)"
0058,9996,"Winzer, John Ernest","1974PhDT........61W","HD11031","U(16)B(16)V(16)"
0136,9996,"Rakosch, K. D.; Fiedler, W.","1978A&AS...31...83R","HD10072","U(20)B(13)V(10)"
0000,101391,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(184)Bt(100)Vt(100)"
0058,101391,"Winzer, John Ernest","1974PhDT........61W","HD99859","U(9)B(9)V(9)"
0000,103192,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(90)Bt(100)Vt(100)"
0092,103192,"Manfroid, J.; Sterken, C.; Bruch, A.; et al.","1995yCat.2170....0M",,"u(94)v(94)b(94)y(94)"
0093,103192,"Sterken, C.; Manfroid, J.; Anton, K.; et al.","1995yCat.2188....0S",,"u(17)v(17)b(17)y(17)"
0056,110956,"Olsen, E. H.","1977IBVS.1367....1O",,"u(16)v(16)b(16)y(16)"
0000,111133,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(70)Bt(104)Vt(104)"
0006,111133,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(4)H(4)K(4)L(4)M(4)"
0022,111133,"North, P.; Adelman, S. J.","1995A&AS..111...41N","HD109860","u(81)v(81)b(81)y(81)"
0022,111133,"North, P.; Adelman, S. J.","1995A&AS..111...41N",,"U(174)B(286)V(286)B1(34)B2(34)V1(34)G(34)"
0095,111133,"Wolff, Sidney C.; Wolff, Richard J.","1972ApJ...176..433W","HD109860","u(31)v(31)b(31)y(31)"
0096,111133,"Buchholz, M.; Maitzen, H. M.","1979A&A....73..222B",,"b-y(9)da(9)m1(9)"
0113,111133,"Adelman, Saul J.; Sutton, Jason M.","2007PASP..119..733A","HD109860","u(112)v(112)b(112)y(112)"
0000,112185,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(123)Bt(157)Vt(157)"
0024,112185,"Musielok, B.; Lange, D.; Schoenich, W.; and co.","1980AN....301...71M","HD106591","U(18)P(18)X(19)Y(18)Z(18)V(17)HR(18)S(19)MR(17)DR(17)"
0061,119213,"Pyper, D. M.; Adelman, S. J.","1985A&AS...59..369P",,"u(20)v(20)b(20)y(20)beta(20)"
0124,112185,"Srivastava, R. K.","1989Ap&SS.154..333S","HD103287","U(16)B(16)V(16)"
0125,112185,"Provin, Sanford S.","1953ApJ...118..489P","HD106591","B(18)V(18)"
0000,114365,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(110)Bt(151)Vt(151)"
0053,114365,"Manfroid, J.; Renson, P.","1983A&AS...51..267M",,"u(87)v(87)b(87)y(87)[private communication]"
0000,115708,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(162)Bt(207)Vt(206)"
0002,115708,"Wolff, S. C.","1975ApJ...202..127W","HD114520","u(23)v(23)b(23)y(23)"
0017,115708,"Adelman, Saul J.","1999A&AS..134...53A","HD116233","u(114)v(114)b(114)y(114)"
0000,116458,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(146)Bt(88)Vt(88)"
0092,116458,"Manfroid, J.; Sterken, C.; Bruch, A.; et al.","1995yCat.2170....0M",,"u(45)v(45)b(45)y(45)"
0093,116458,"Sterken, C.; Manfroid, J.; Anton, K.; et al.","1995yCat.2188....0S",,"u(33)v(33)b(33)y(33)"
0097,116458,"Manfroid, J.; Sterken, C.; et al.","1995yCat.2200....0M",,"u(11)v(11)b(11)y(11)"
0000,119213,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(114)Bt(145)Vt(145)"
0024,119213,"Musielok, B.; Lange, D.; Schoenich, W.; et al.","1980AN....301...71M","HD120874","U(28)P(28)X(29)Y(29)Z(28)V(28)HR(27)S(29)MR(27)DR(29)[P,Y,V,HR,S]"
0055,119213,"Wolff, S. C.; Morrison, N. D.","1975PASP...87..231W","HD120874 ","u(25)v(25)b(25)y(25)"
0057,119213,"Mikulasek, Z.; Harmanec, P.; et al.","1978BAICz..29...44M",,"U(9)B(9)V(9)"
0058,119213,"Winzer, John Ernest","1974PhDT........61W","HD118214","U(18)B(18)V(18)"
0059,119213,"Pavlovski, K.","1979A&A....76..362P",,"U(19)B(19)V(19)"
0060,119213,"Jetsu, L.; Kokko, M.; Tuominen, I.","1992A&A...265..547J",,"U(139)B(143)V(136)"
0061,119213,"Pyper, D. M.; Adelman, S. J.","1985A&AS...59..369P",,"u(25)v(25)b(25)y(25)&#946;(24)"
0083,119213,"Burke, E. W., Jr.; Howard, J. T.","1972ApJ...178..491B","HD119992","U(24)B(28)V(28)"
0084,119213,"Mikulasek, Z.; Ziznovsky, J.","2001IBVS.5188....1M","HD120874","v(54)R(54)"
0000,120198,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(125)Bt(155)Vt(155)"
0058,120198,"Winzer, John Ernest","1974PhDT........61W","HD121409","U(16)B(16)V(16)"
0062,120198,"Wade, G. A.; Hill, G. M.; et al.","1998A&A...335..973W","HD121409","u(73)v(73)b(73)y(73)"
0107,120198,"Burke, E. W., Jr.; Barr, T. H.","1981PASP...93..344","HD119024","U(34)B(17)V(17)"
0142,120198,"Dukes, Robert J., Jr.; Adelman, Saul J.","2018PASP..130d4202D","HD121409","u(453)v(453)b(453)y(453)"
0000,124224,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(79)Bt(107)Vt(107)"
0006,124224,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(5)H(5)K(5)L(5)M(4)"
0058,124224,"Winzer, John Ernest","1974PhDT........61W","HD122408","U(11)B(11)V(11)"
0061,124224,"Pyper, D. M.; Adelman, S. J.","1985A&AS...59..369P",,"u(23)v(22)b(23)y(23)&#946;(23)"
0131,124224,"Pyper, D. M.; Ryabchikova, T.; and co.","1998A&A...339..822P","HD","u(839)v(839)b(839)y(839)-DATA IN 0139"
0132,124224,"Hardie, Robert","1958ApJ...127..620H",,"U(54),B(54),V(54)"
0137.1,124224,"Mikulášek, Z.; Krtička, J; and co.","2011A&A...534L...5M",,"U(134)B(134)V(134)"
0137.2,124224,"Mikulášek, Z.; Krtička, J; and co.","2011A&A...534L...5M","HD,HD","v(141)b(110)"
0137.3,124224,"Mikulášek, Z.; Krtička, J; and co.","2011A&A...534L...5M","HD","V(38)"
0137.4,124224,"Mikulášek, Z.; Krtička, J; and co.","2011A&A...534L...5M","HD","B(194V(180)"
0139,124224,"Pyper, D.M.; Stevens, I.R.; Adelman, S.J.","2013MNRAS.431.2106P","HD122408","u(2820)v(2820)b(2820)y(2820)"
0000,124915,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(70)Bt(102)Vt(102)"
0070,124915,"Adelman, Saul J.","2001A&A...368..225A","HD124850","u(89)v(89)b(89)y(89)"
0000,125248,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(81)Bt(113)Vt(113)"
0006,125248,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(4)H(4)K(4)L(4)M(3)"
