0000,1048,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(126)Bt(157)Vt(157)"
0043,125248,"Wolff, S. C.; Wolff, R. J.","1971AJ.....76..422W","HD124683,HD127964","u(13)v(13)b(13)y(13)[private communication]"
0061,125248,"Pyper, D. M.; Adelman, S. J.","1985A&AS...59..369P",,"u(12)v(12)b(12)y(12)&#946;(12)"
0063,125248,"Stibbs, D. W. N.","1950MNRAS.110..395S","HD124683","4000(26)"
0064,125248,"Maitzen, H. M.; Rakosch, K. D.","1970A&A.....7...10M","HD124683","U(28)B(28)V(28)"
0066,125248,"Maitzen, H. M.; Moffat, A. F. J.","1972A&A....16..385M","HD124683","U(49)B(50)V(55)"
0066,125248,"Maitzen, H. M.; Moffat, A. F. J.","1972A&A....16..385M","HD124683","u(24)v(18)b(31)y(30)&#946;(15)&#945;(7)"
0066,125248,"Maitzen, H. M.; Moffat, A. F. J.","1972A&A....16..385M","HD124683","g1(15)g2(15)"
0067,125248,"Catalano, F. A.; Kroll, R.; Leone, F.","1992A&A...263..203C","HD124683","u(9)v(9)b(9)y(9)"
0067,125248,"Catalano, F. A.; Kroll, R.; Leone, F.","1992A&A...263..203C","HD124683","J(14)H(14)K(14)"
0000,125630,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(206)Bt(274)Vt(274)"
0004,125630,"Vogt, N.; Faundez, A. M.","1979A&AS...36..477V",,"u(6)v(6)b(6)y(6)"
0053,125630,"Manfroid, J.; Renson, P.","1983A&AS...51..267M",,"u(98)v(98)b(98)y(98)[private communication]"
0000,125823,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(101)Bt(122)Vt(122)"
0006,125823,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(10)H(10)K(10)L(10)M(9)"
0026,125823,"Pedersen, H.; Thomsen, B.","1977A&AS...30...11P",,"u(22)v(22)b(22)y(22)"
0000,126515,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(72)Bt(95)Vt(95)"
0001,126515,"Catalano, F. A.; Leone, F.","1990A&AS...83..491C","HD127167,HD125489","U(24)B(24)V(24)"
0004,126515,"Vogt, N.; Faundez, A. M.","1979A&AS...36..477V",,"u(3)v(3)b(3)y(3)"
0022,126515,"North, P.; Adelman, S. J.","1995A&AS..111...41N","HD127167,HD125489","u(124)v(124)b(124)y(124)"
0022,126515,"North, P.; Adelman, S. J.","1995A&AS..111...41N",,"U(35)B(35)V(35)B1(35)B2(35)V1(35)G(35)"
0113,126515,"Adelman, Saul J.; Sutton, Jason M.","2007PASP..119..733A","HD127167","u(183)v(183)b(183)y(183)"
0000,133029,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(147)Bt(186)Vt(186)"
0045,133029,"Adelman, Saul J.","1998A&AS..128..245A","HD133962","u(157)v(157)b(157)y(157)"
0058,133029,"Winzer, John Ernest","1974PhDT........61W","HD133962","U(19)B(19)V(19)"
0108,133029,"Hill, G.; Hilditch, R.W.; Pfannenschmidt, F.L.","1976PDAO...15....1H","HD136729","D(32)B(32)V(32)"
0121,133029,"Adelman, Saul J.","2008PASP..120..595A","HD133962","u(134)v(134)b(134)y(134)"
0000,134214,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(78)Bt(99)Vt(99)"
0020,134214,"Adelman, Saul J.","2000A&AS..146...13A","HD132230","u(105)v(105)b(105)y(105)"
0000,137909,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(195)Bt(277)Vt(277)"
0061,137909,"Pyper, D. M.; Adelman, S. J.","1985A&AS...59..369P",,"u(14)v(14)b(14)y(14)&#946;(13)"
0068,137909,"Burke, Edward W., Jr.; et al.","1970JRASC..64..353B","HD136512","B(8)V(8)"
0069,137909,"Brodskaya, Ă„â€šĂ˘â‚¬ĹľÄ‚ËĂ˘â€šÂ¬ÄąË‡Ă„â€šĂ‹ÂÄ‚ËĂ˘â‚¬ĹˇĂ‚Â¬Ä‚â€šĂ‚Â°. S.","1970SvA....14..529B","HD140436","U(30)B(30)V(30)"
0000,140728,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(123)Bt(140)Vt(140)"
0108,140728,"Hill, G.; Hilditch, R.W.; Pfannenschmidt, F.L.","1976PDAO...15....1H","HD136729","D(46)B(46)V(46)"
0115,140728,"Adelman, Saul J.; Woodrow, Stephanie L.","2007PASP..119.1256A","HD139493","u(141)v(141)b(141)y(141)"
0000,142070,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(74)Bt(94)Vt(94)"
0070,142070,"Adelman, Saul J.","2001A&A...368..225A","HD141851","u(92)v(92)b(92)y(92)"
0000,142990,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(111)Bt(147)Vt(147)"
0006,142990,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(5)H(5)K(5)L(5)M(5)"
0026,142990,"Pedersen, H.; Thomsen, B.","1977A&AS...30...11P",,"u(12)v(12)b(12)y(12)"
0097,142990,"Manfroid, J.; Sterken, C.; et al.","1995yCat.2200....0M",,"u(18)v(18)b(18)y(18)"
0000,144667,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(129)Bt(165)Vt(165)"
0092,144667,"Manfroid, J.; Sterken, C.; Bruch, A.; et al.","1995yCat.2170....0M",,"u(120)v(120)b(120)y(120)"
0093,144667,"Sterken, C.; Manfroid, J.; Anton, K.; et al.","1995yCat.2188....0S",,"u(97)v(97)b(97)y(97)"
0097,144667,"Manfroid, J.; Sterken, C.; et al.","1995yCat.2200....0M",,"u(23)v(23)b(23)y(23)"
0000,152308,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(102)Bt(171)Vt(171)"
0052,152308,"Adelman, S. J.; Rayle, K. E.; Pi, C.-L. M.","1999A&AS..136..379A","HD151862","u(76)v(76)b(76)y(76)"
0058,152308,"Winzer, John Ernest","1974PhDT........61W","HD151862","U(16)B(16)V(16)"
0121,152308,"Adelman, Saul J.","2008PASP..120..595A","HD151862","u(147)v(147)b(147)y(147)"
0000,159376,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(104)Bt(136)Vt(136)"
0092,159376,"Manfroid, J.; Sterken, C.; Bruch, A.; et al.","1995yCat.2170....0M",,"u(64)v(64)b(64)y(64)"
0093,159376,"Sterken, C.; Manfroid, J.; Anton, K.; et al.","1995yCat.2188....0S",,"u(14)v(14)b(14)y(14)"
0000,164258,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(66)Bt(85)Vt(85)"
0115,164258,"Adelman, Saul J.; Woodrow, Stephanie L.","2007PASP..119.1256A","HD163624","u(84)v(84)b(84)y(84)"
0000,164429,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(129)Bt(151)Vt(151)"
0052,164429,"Adelman, S. J.; Rayle, K. E.; Pi, C.-L. M.","1999A&AS..136..379A","HD162132","u(77)v(77)b(77)y(77)"
0058,164429,"Winzer, John Ernest","1974PhDT........61W","HD165358","U(16)B(16)V(16)"
0107,164429,"Burke, E. W., Jr.; Barr, T. H.","1981PASP...93..344","HD162132","U(28)B(13)V(13)"
0000,168733,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(79)Bt(106)Vt(106)"
0092,168733,"Manfroid, J.; Sterken, C.; Bruch, A.; et al.","1995yCat.2170....0M",,"u(54)v(54)b(54)y(54)"
0093,168733,"Sterken, C.; Manfroid, J.; Anton, K.; et al.","1995yCat.2188....0S",,"u(13)v(13)b(13)y(13)"
0000,170973,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(146)Bt(210)Vt(210)"
0033,170973,"Adelman, S. J.","1997A&AS..125...65A","HD169578","u(377)v(377)b(377)y(377)"
0058,170973,"Winzer, John Ernest","1974PhDT........61W","HD171802","U(13)B(13)V(13)"
0107,170973,"Burke, E. W., Jr.; Barr, T. H.","1981PASP...93..344","HD170200","U(31)B(17)V(18)"
0120,170973,"Adelman, Saul J.","2008PASP..120..367A","HD169578","u(156),v(156),b(156),y(156)"
0000,171247,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(111)Bt(117)Vt(117)"
0070,171247,"Adelman, Saul J.","2001A&A...368..225A","HD171975","u(76)v(76)b(76)y(76)"
0000,171263,"ESA 1997, The Tycho Catalogues ESA, SP-1200",,,"Hp(131)"
0142,171263,"Dukes, Robert J., Jr.; Adelman, Saul J.","2018PASP..130d4202D","HD173495","u(228)v(228)b(228)y(228)"
0000,171782,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(116)Bt(143)Vt(143)"
0031,171782,"Adelman, Saul J.; Meadows, S. A.","2002A&A...390.1023A","HD170200","u(64)v(64)b(35)y(64)"
0000,177410,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(109)Bt(150)Vt(150)"
0030,177410,"Adelman, S. J.","1997A&AS..122..249A","HD179933","u(154)v(154)b(154)y(154)"
0058,177410,"Winzer, John Ernest","1974PhDT........61W","HD179933","U(16)B(16)V(16)"
0000,179527,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(134)Bt(178)Vt(178)"
0058,179527,"Winzer, John Ernest","1974PhDT........61W","HD180613","U(9)B(9)V(9)"
0102,179527,"Adelman, S. J.; Rice, R. H.","1999A&AS..136..111A","HD181119","u(124)v(124)b(124)y(124)"
0107,179527,"Burke, E. W., Jr.; Barr, T. H.","1981PASP...93..344","HD180613","U(27)B(26)V(29)"
0000,182180,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(128)Bt(155)Vt(155)"
0111,182180,"Pojmanski, G.","2002AcA....52..397P",,"V(806)"
0129.1,182180,"Mikulášek, Z.; Krtička, J. et al.","2010A&A...511L...7M","HD179520","B(17)V(17)"
0129.2,182180,"Mikulášek, Z.; Krtička, J. et al.","2010A&A...511L...7M","HD179520","B(43)V(38)"
0000,184905,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(124)Bt(175)Vt(175)"
0024,184905,"Musielok, B.; Lange, D.; Schoenich, W.; et al.","1980AN....301...71M","HD184787","U(38)P(38)X(38)Y(39)Z(39)V(38)HR(39)S(38)MR(39)DR(38)[P,Y,V,HR,S]"
0068,184905,"Burke, Edward W., Jr.; et al.","1970JRASC..64..353B","HD184875","U(10)B(20)V(11)"
0074,184905,"Burke, E. W., Jr.; Thompson, S. K.","1987PASP...99..852B","HD184787","U(16)B(16)V(32)"
0075,184905,"Morrison, Nancy D.; Wolff, Sidney C.","1971PASP...83..474M","HD186307 ","u(33)v(33)b(33)y(33)"
0076,184905,"Adelman, S. J.; Brown, B. H.; et al.","1994A&AS..106..333A","HD184875","u(107)v(107)b(107)y(107)"
0113,184905,"Adelman, Saul J.; Sutton, Jason M.","2007PASP..119..733A","HD184875","u(194)v(194)b(194)y(194)"
0000,185183,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(78)Bt(66)Vt(66)"
0117,185183,"Hensberge, H.; de Loore, C.; Zuiderwijk, E. J.","1977A&A....54..443H","HD190285","u(21)v(21)b(21)y(21)"
0000,187473,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(80)Bt(122)Vt(122)"
0117,187473,"Hensberge, H.; de Loore, C.; Zuiderwijk, E. J.","1977A&A....54..443H","HD187578","u(21)v(21)b(21)y(21)"
0119,187473,"Hensberge, H.; Sterken, C.; van der Linden, T.","1978A&AS...34...67H","HD187578","u(19)v(19)b(19)y(19)"
0000,187474,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(123)Bt(194)Vt(194)"
0092,187474,"Manfroid, J.; Sterken, C.; Bruch, A.; et al.","1995yCat.2170....0M",,"u(103)v(103)b(103)y(103)"
0093,187474,"Sterken, C.; Manfroid, J.; Anton, K.; et al.","1995yCat.2188....0S",,"u(153)v(153)b(153)y(153)"
0097,187474,"Manfroid, J.; Sterken, C.; et al.","1995yCat.2200....0M",,"u(49)v(49)b(49)y(49)"
0000,188041,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(49)Bt(70)Vt(70)"
0013,188041,"Sterken, C.; Manfroid, J.; Beele, D.; et al.","1995A&AS..113...31S",,"u(50)v(50)b(50)y(50)"
0014,188041,"Manfroid, J.; Sterken, C.; Cunow, B.; et al.","1995A&AS..109..329M",,"u(51)v(51)b(51)y(51)"
0024,188041,"Musielok, B.; Lange, D.; Schoenich, W.; et al.","1980AN....301...71M","HD189359","U(40)P(40)X(40)Y(40)Z(40)V(39)HR(40)S(39)MR(40)DR(37)[P,Y,V,HR,S]"
0050,188041,"Manfroid, J.; Sterken, C.; Bruch, A.; et al.","1991A&AS...87..481M",,"u(91)v(91)b(91)y(91)"
0051,188041,"Sterken, C.; Manfroid, J.; Anton, K.; et al.","1993A&AS..102...79S",,"u(120)v(120)b(120)y(120)"
0077,188041,"van Genderen, A. M.","1971A&A....14...48V","HD189359","V(11)B(11)L(11)U(11)"
0078,188041,"Jones, Terry J.; Wolff, Sidney C.","1973PASP...85..760J",,"u(30)v(30)b(30)y(30)"
0111,188041,"Pojmanski, G.","2002AcA....52..397P",,"V(787)"
0112,188041,"Adelman, Saul J.","2007PASP..119..980A","HD189359","u(201)v(201)b(201)y(201)"
0000,189832,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(70)Bt(91)Vt(91)"
0092,189832,"Manfroid, J.; Sterken, C.; Bruch, A.; et al.","1995yCat.2170....0M",,"u(81)v(81)b(81)y(81)"
0093,189832,"Sterken, C.; Manfroid, J.; Anton, K.; et al.","1995yCat.2188....0S",,"u(37)v(37)b(37)y(37)"
0000,192913,"ESA 1997, The Tycho Catalogues ","1997ESASP1200.....P",,"Hp(261)Bt(385)Vt(385)"
0003,192913,"Winzer, J. E.","1974AJ.....79..124W","HD191747","U(12)V(12)B(12)"
0016,192913,"Adelman, S. J.; Knox, J. R., Jr.","1994A&AS..103....1A","HD191747","u(87)v(87)b(87)y(87)"
0024.1,192913,"Musielok, B.; Lange, D.; Schoenich, W.; et al.","1980AN....301...71M","HD192518","U(12)P(12)X(11)Y(12)Z(11)V(12)HR(11)S(11)MR(12)DR(10)[P,Y,V,HR,S]"
0024.2,192913,"Musielok, B.; Lange, D.; Schoenich, W.; et al.","1980AN....301...71M","HD191747","U(12)P(12)X(12)Y(12)Z(11)V(12)HR(11)S(12)MR(12)DR(12)[P,Y,V,HR,S]"
0086,192913,"Adelman, S. J.; Young, K. J.","2005A&A...429..317A","HD191747","u(54)v(54)b(54)y(54)"
0000,192678,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(136)Bt(162)Vt(162)"
0041,192678,"Stepien, K.","1968ApJ...154..945S",,"U(26)B(26)V(26)"
0102,192678,"Adelman, S. J.; Rice, R. H.","1999A&AS..136..111A","HD194668","u(72)v(72)b(72)y(72)"
0109,192678,"Panov, K.","1978IBVS.1392....1P","HD192200","B(12)"
0110,192678,"Adelman, Saul J.","2006PASP..118...77A","HD194668","u(67)v(67)b(67)y(67)"
0000,193722,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(128)Bt(160)Vt(160)"
0058,193722,"Winzer, John Ernest","1974PhDT........61W","HD192514","U(14)B(14)V(14)"
0079,193722,"Adelman, S. J.; Pi, C.-L. M.; Rayle, K. E.","1998A&AS..133..197A","HD192514","u(205)v(205)b(205)y(205)"
0120,193722,"Adelman, Saul J.","2008PASP..120..367A","HD192514","u(182),v(182),b(182),y(182)"
0000,196178,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(112)Bt(148)Vt(148)"
0058,196178,"Winzer, John Ernest","1974PhDT........61W","HD194684","U(7)B(7)V(7)"
0000,197018,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(149)Bt(209)Vt(210)"
0031,197018,"Adelman, Saul J.; Meadows, S. A.","2002A&A...390.1023A","HD197392","u(101)v(101)b(101)y(101)"
0000,200311,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(102)Bt(152)Vt(152)"
0030,200311,"Adelman, S. J.","1997A&AS..122..249A","HD200030","u(156)v(156)b(156)y(156)"
0000,201601,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(74)Bt(77)Vt(77)"
0058,201601,"Winzer, John Ernest","1974PhDT........61W","HD202275","U(7)B(7)V(7)"
0077,201601,"van Genderen, A. M.","1971A&A....14...48V","HD201616","V(24)B(23)L(22)U(23)W(22) [in mag, in paper logE]"
0081,201601,"Deul, E. R.; van Genderen, A. M.","1983A&A...118..289D","HD201616","V(8)B(8)L(8)U(8)W(8) [in mag, in paper logE]"
0092,201601,"Manfroid, J.; Sterken, C.; Bruch, A.; et al.","1995yCat.2170....0M",,"u(64)v(64)b(64)y(64)"
0093,201601,"Sterken, C.; Manfroid, J.; Anton, K.; et al.","1995yCat.2188....0S",,"u(119)v(119)b(119)y(119)"
0097,201601,"Manfroid, J.; Sterken, C.; et al.","1995yCat.2200....0M",,"u(40)v(40)b(40)y(40)"
0111,201601,"Pojmanski, G.","2002AcA....52..397P",,"V(314)"
0122,201601,"Gruberbauer, M.; Saio, H.; Huber, D.; and co.","2008A&A...480..223G",,"Vm(48915)"
0000,203006,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(112)Bt(180)Vt(180)"
0075,203006,"Morrison, Nancy D.; Wolff, Sidney C.","1971PASP...83..474M","HD201772","u(35)v(35)b(35)y(35)"
0081,203006,"Deul, E. R.; van Genderen, A. M.","1983A&A...118..289D","HD203585","V(18)B(18)L(18)U(18)W(18)"
0111,203006,"Pojmanski, G.","2002AcA....52..397P",,"V(512)"
0000,204131,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(141)Bt(173)Vt(173)"
0058,204131,"Winzer, John Ernest","1974PhDT........61W","HD205314","U(7)B(7)V(7)"
0112,204131,"Adelman, Saul J.","2007PASP..119..980A","HD205314","u(89)v(89)b(89)y(89)"
0000,204411,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(123)Bt(161)Vt(161)"
0058,204411,"Winzer, John Ernest","1974PhDT........61W","HD205314","U(13)B(13)V(13)"
0076,204411,"Adelman, S. J.; Brown, B. H.; et al.","1994A&AS..106..333A","HD205314","u(67)v(67)b(67)y(67)"
0082,204411,"Adelman, S. J.","2003A&A...401..357A","HD205314","u(116)v(116)b(116)y(116)"
0102,204411,"Adelman, S. J.; Rice, R. H.","1999A&AS..136..111A","HD205314","u(108)v(108)b(108)y(108)"
0000,205087,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(132)Bt(187)Vt(187)"
0016,205087,"Adelman, S. J.; Knox, J. R., Jr.","1994A&AS..103....1A","HD205420","u(36)v(36)b(36)y(36)"
0058,205087,"Winzer, John Ernest","1974PhDT........61W","HD205541","U(7)B(7)V(7)"
0111,205087,"Pojmanski, G.","2002AcA....52..397P",,"V(413)"
0115,205087,"Adelman, Saul J.; Woodrow, Stephanie L.","2007PASP..119.1256A","HD205420","u(80)v(80)b(80)y(80)"
0000,205637,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(87)Bt(112)Vt(112)"
0092,205637,"Manfroid, J.; Sterken, C.; Bruch, A.; et al.","1995yCat.2170....0M",,"u(140)v(140)b(140)y(140)"
0093,205637,"Sterken, C.; Manfroid, J.; Anton, K.; et al.","1995yCat.2188....0S",,"u(107)v(107)b(107)y(107)"
0097,205637,"Manfroid, J.; Sterken, C.; et al.","1995yCat.2200....0M",,"u(26)v(26)b(26)y(26)"
0105,205637,"Cuypers, J.; Balona, L. A.; Marang, F.","1989A&AS...81..151C",,"u(102)v(102)b(565)y(102)"
0111,205637,"Pojmanski, G.","2002AcA....52..397P",,"V(728)"
0000,206653,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(194)Bt(100)Vt(100)"
0004,206653,"Vogt, N.; Faundez, A. M.","1979A&AS...36..477V",,"u(4)v(4)b(4)y(4)"
0111,206653,"Pojmanski, G.","2002AcA....52..397P",,"V(789)"
0117,206653,"Hensberge, H.; de Loore, C.; Zuiderwijk, E. J.","1977A&A....54..443H","HD205348","u(16)v(16)b(16)y(16)"
0000,207188,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(49)Bt(76)Vt(76)"
0111,207188,"Pojmanski, G.","2002AcA....52..397P",,"V(496)"
0117,207188,"Hensberge, H.; de Loore, C.; Zuiderwijk, E. J.","1977A&A....54..443H","HD205705","u(15)v(15)b(15)y(15)"
0130,207188,"Woźniak, P. R.; Vestrand, W. T.; and co.","2004AJ....127.2436W",,"R(7)"
0000,210071,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(146)Bt(196)Vt(196)"
0058,210071,"Winzer, John Ernest","1974PhDT........61W","HD209124","U(13)B(13)V(13)"
0070,210071,"Adelman, Saul J.","2001A&A...368..225A","HD209124","u(84)v(84)b(84)y(84)"
0076,210071,"Adelman, S. J.; Brown, B. H.; et al.","1994A&AS..106..333A","HD209124","u(77)v(77)b(77)y(77)"
0000,211838,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(58)Bt(73)Vt(73)"
0086,211838,"Adelman, S. J.; Young, K. J.","2005A&A...429..317A","HD213320","u(44)v(44)b(44)y(44)"
0000,212432,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(76)Bt(110)Vt(110)"
0111,212432,"Pojmanski, G.","2002AcA....52..397P",,"V(488)"
0117,212432,"Hensberge, H.; de Loore, C.; Zuiderwijk, E. J.","1977A&A....54..443H","HD210931","u(12)v(12)b(12)y(12)"
0119,212432,"Hensberge, H.; Sterken, C.; van der Linden, T.","1978A&AS...34...67H","HD210931","u(12)v(12)b(12)y(12)"
0130,212432,"Woźniak, P. R.; Vestrand, W. T.; and co.","2004AJ....127.2436W",,"R(9)"
0000,215441,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(132)Bt(184)Vt(183)"
0022,215441,"North, P.; Adelman, S. J.","1995A&AS..111...41N","HD215501","u(73)v(73)b(73)y(73)"
0022,215441,"North, P.; Adelman, S. J.","1995A&AS..111...41N",,"U(25)B(25)V(25)B1(25)B2(25)V1(25)G(25)"
0041,215441,"Stepien, K.","1968ApJ...154..945S",,"U(22)B(22)V(22)"
0130,215441,"Woźniak, P. R.; Vestrand, W. T.; and co.","2004AJ....127.2436W",,"R(70)"
0142,215441,"Dukes, Robert J., Jr.; Adelman, Saul J.","2018PASP..130d4202D",,"HD215501	u(293)v(293)b(293)y(293)"
0000,216533,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(115)Bt(147)Vt(147)"
0104,216533,"Wolff, Sidney C.; Morrison, Nancy D.","1973PASP...85..141W","HD8710,HD8862","u(29)v(29)b(29)y(29)"
0130,216533,"Woźniak, P. R.; Vestrand, W. T.; and co.","2004AJ....127.2436W",,"R(68)"
0000,217833,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(137)Bt(155)Vt(155)"
0082,217833,"Adelman, S. J.","2003A&A...401..357A","HD217348","u(61)v(61)b(61)y(61)"
0000,219749,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(178)Bt(176)Vt(176)"
0032,219749,"Adelman, Saul J.","2000A&A...357..548A","HD219891","u(58)v(58)b(58)y(58)"
0000,220147,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(133)Bt(207)Vt(206)"
0116,220147,"Adelman, Saul J.","2005PASP..117..476A","HD217348","u(75)v(75)b(75)y(75)"
0000,220885,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(199)Bt(227)Vt(227)"
0116,220885,"Adelman, Saul J.","2005PASP..117..476A","HD222109","u(67)v(67)b(67)y(67)"
0000,220933,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(115)Bt(161)Vt(161)"
0106,220933,"Hildebrandt, G.; Sch  neich, W.","1974AN....295..217H","HD220694","U(7)B(7)V(7)"
0111,220933,"Pojmanski, G.","2002AcA....52..397P",,"V(825)"
0000,221394,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(120)Bt(148)Vt(148)"
0019,221394,"Adelman, S. J.; Boyce, P. W.","1995A&AS..114..253A","HD220933","u(69)v(69)b(69)y(69)"
0058,221394,"Winzer, John Ernest","1974PhDT........61W","HD221605","U(15)B(15)V(15)"
0000,221760,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(103)Bt(145)Vt(145)"
0006,221760,"Groote, D.; Kaufmann, J. P.","1983A&AS...53...91G",,"J(3)H(3)K(3)L(3)M(3)"
0077,221760,"van Genderen, A. M.","1971A&A....14...48V","HD221736","V(26)B(21)L(21)U(21)W(21) [in mag, in paper logE]"
0092,221760,"Manfroid, J.; Sterken, C.; Bruch, A.; et al.","1995yCat.2170....0M",,"u(233)v(233)b(233)y(233)"
0093,221760,"Sterken, C.; Manfroid, J.; Anton, K.; et al.","1995yCat.2188....0S",,"u(9)v(9)b(9)y(9)"
0111,221760,"Pojmanski, G.","2002AcA....52..397P",,"V(825)"
0000,223358,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(130)Bt(175)Vt(175)"
0058,223358,"Winzer, John Ernest","1974PhDT........61W","HD225289","U(14)B(14)V(14)"
0086,223358,"Adelman, S. J.; Young, K. J.","2005A&A...429..317A","HD223624","u(53)v(53)b(53)y(53)"
0107,223358,"Burke, E. W., Jr.; Barr, T. H.","1981PASP...93..344","HD224893","U(32)B(17)V(18)"
0000,223640,"ESA 1997, The Tycho Catalogues","1997ESASP1200.....P",,"Hp(84)Bt(105)Vt(105)"
0016,223640,"Adelman, S. J.; Knox, J. R., Jr.","1994A&AS..103....1A","HD222847","u(48)v(48)b(48)y(48)"
0033,223640,"Adelman, S. J.","1997A&AS..125...65A","HD222847","u(147)v(147)b(147)y(147)"
0111,223640,"Pojmanski, G.","2002AcA....52..397P",,"V(415)"